BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
729247,0, RESOLVED, FIXED,5,3,3,,,
798859,1, RESOLVED, FIXED,4,3,2,,,
722971,8, RESOLVED, INCOMPLETE,8,3,3,,,
746938,208, RESOLVED, FIXED,17,6,5,,,
858808,11, RESOLVED, FIXED,8,5,5,,,
888248,6, RESOLVED, FIXED,7,4,4,,,
757792,6, RESOLVED, INCOMPLETE,10,4,2,,,
725629,4, RESOLVED, WONTFIX,7,4,3,,,
790535,1, RESOLVED, FIXED,8,4,2,,,
828480,11, RESOLVED, FIXED,9,5,2,,,
731963,4, RESOLVED, FIXED,6,4,5,,,
734624,14, RESOLVED, FIXED,25,8,9,,,
763175,24, RESOLVED, FIXED,21,8,8,,,
605206,901, RESOLVED, WONTFIX,36,16,25,,,
848901,40, RESOLVED, FIXED,6,5,6,,,
786454,79, RESOLVED, FIXED,9,6,4,,,
888250,10, RESOLVED, FIXED,8,5,4,,,
874708,48, RESOLVED, FIXED,23,6,11,,,
861158,5, RESOLVED, FIXED,174,7,11,,,
803289,10, RESOLVED, FIXED,14,7,9,,,
890515,23, RESOLVED, FIXED,20,8,9,,,
863288,78, RESOLVED, FIXED,13,7,7,,,
866501,31, RESOLVED, FIXED,24,9,10,,,
761132,1, RESOLVED, FIXED,5,5,6,,,
740376,14, RESOLVED, INCOMPLETE,2,3,2,,,
763200,2, RESOLVED, FIXED,6,3,3,,,
753729,0, RESOLVED, INCOMPLETE,1,2,1,,,
823423,22, RESOLVED, FIXED,8,5,4,,,
858960,11, RESOLVED, FIXED,9,5,5,,,
755882,15, RESOLVED, INCOMPLETE,6,5,4,,,
773177,0, RESOLVED, FIXED,5,4,2,,,
814886,3, RESOLVED, FIXED,11,5,3,,,
731019,2, RESOLVED, FIXED,5,5,4,,,
850693,13, RESOLVED, FIXED,23,7,9,,,
713578,1, RESOLVED, FIXED,6,4,4,,,
737949,20, RESOLVED, FIXED,36,12,16,,,
700192,7, RESOLVED, INCOMPLETE,2,2,2,,,
794908,5, RESOLVED, FIXED,5,4,2,,,
839854,159, RESOLVED, FIXED,27,8,10,,,
765463,12, RESOLVED, FIXED,23,10,9,,,
815092,140, RESOLVED, FIXED,6,3,7,,,
861314,4, RESOLVED, FIXED,2,3,1,,,
775976,10, RESOLVED, FIXED,8,5,2,,,
738188,6, RESOLVED, FIXED,11,6,12,,,
816979,114, RESOLVED, FIXED,5,4,4,,,
805353,89, RESOLVED, FIXED,34,15,19,,,
843851,3, RESOLVED, FIXED,18,6,4,,,
761408,174, RESOLVED, FIXED,7,4,3,,,
722068,11, RESOLVED, FIXED,9,5,6,,,
722324,1, RESOLVED, WONTFIX,2,2,2,,,
788520,43, RESOLVED, FIXED,22,7,6,,,
758643,3, RESOLVED, FIXED,4,3,4,,,
806394,94, RESOLVED, FIXED,16,5,5,,,
751655,324, RESOLVED, FIXED,1,2,2,,,
837553,0, RESOLVED, INCOMPLETE,1,2,1,,,
802396,12, RESOLVED, FIXED,11,5,4,,,
797722,0, RESOLVED, WONTFIX,2,3,3,,,
856369,7, RESOLVED, FIXED,4,4,3,,,
874132,34, RESOLVED, FIXED,99,19,25,,,
842946,91, RESOLVED, FIXED,12,5,15,,,
898296,4, RESOLVED, FIXED,19,7,8,,,
752368,60, RESOLVED, FIXED,77,18,25,,,
901408,2, RESOLVED, FIXED,8,6,5,,,
777870,143, RESOLVED, INCOMPLETE,4,2,2,,,
798928,2, RESOLVED, WONTFIX,5,3,3,,,
818390,22, RESOLVED, FIXED,3,2,7,,,
733233,1, RESOLVED, FIXED,3,3,2,,,
867554,2, RESOLVED, FIXED,5,3,3,,,
854549,1, RESOLVED, FIXED,8,3,2,,,
752633,8, RESOLVED, FIXED,5,4,4,,,
700218,11, RESOLVED, FIXED,6,5,3,,,
795013,5, RESOLVED, FIXED,6,3,2,,,
845612,0, RESOLVED, FIXED,6,3,1,,,
746132,6, RESOLVED, FIXED,8,4,3,,,
899584,8, RESOLVED, WONTFIX,5,3,7,,,
716331,5, RESOLVED, INCOMPLETE,1,2,2,,,
836838,33, RESOLVED, FIXED,16,5,3,,,
740569,47, RESOLVED, FIXED,3,3,3,,,
883287,3, RESOLVED, FIXED,5,3,2,,,
770039,21, RESOLVED, FIXED,2,3,2,,,
734877,515, RESOLVED, FIXED,56,10,14,,,
870768,66, RESOLVED, FIXED,95,4,4,,,
763592,2, RESOLVED, FIXED,10,4,5,,,
857165,129, RESOLVED, FIXED,17,7,7,,,
754001,3, RESOLVED, FIXED,3,2,3,,,
799228,2, RESOLVED, FIXED,17,7,7,,,
723243,5, RESOLVED, FIXED,7,4,2,,,
747273,9, RESOLVED, FIXED,4,3,4,,,
902783,1, RESOLVED, FIXED,16,7,10,,,
783912,59, RESOLVED, FIXED,5,3,2,,,
838596,152, RESOLVED, FIXED,16,4,9,,,
741721,0, RESOLVED, WONTFIX,2,2,3,,,
886299,52, RESOLVED, FIXED,120,7,6,,,
772075,9, RESOLVED, WONTFIX,7,4,5,,,
823730,1, RESOLVED, FIXED,5,3,1,,,
872556,61, RESOLVED, FIXED,15,7,9,,,
764579,35, RESOLVED, FIXED,4,4,2,,,
706700,7, RESOLVED, INCOMPLETE,2,2,2,,,
730527,1, RESOLVED, FIXED,4,4,3,,,
756474,45, RESOLVED, FIXED,7,3,1,,,
801418,3, RESOLVED, FIXED,5,3,2,,,
748384,37, RESOLVED, FIXED,54,11,11,,,
787271,82, RESOLVED, FIXED,12,6,7,,,
839855,99, RESOLVED, FIXED,30,8,8,,,
742804,243, RESOLVED, FIXED,20,9,8,,,
773393,6, RESOLVED, FIXED,10,4,2,,,
826261,42, RESOLVED, FIXED,5,4,6,,,
736942,4, RESOLVED, INCOMPLETE,2,2,1,,,
875363,6, RESOLVED, FIXED,6,4,2,,,
765474,292, RESOLVED, WONTFIX,4,3,3,,,
707973,0, RESOLVED, WONTFIX,1,2,1,,,
815150,87, RESOLVED, FIXED,5,2,3,,,
861395,2, RESOLVED, FIXED,10,3,1,,,
758205,21, RESOLVED, FIXED,12,5,4,,,
803374,12, RESOLVED, WONTFIX,2,1,2,,,
850783,47, RESOLVED, FIXED,7,5,5,,,
749630,4, RESOLVED, FIXED,9,4,6,,,
696846,90, RESOLVED, FIXED,10,4,3,,,
791246,17, RESOLVED, WONTFIX,5,3,7,,,
841810,5, RESOLVED, FIXED,6,3,1,,,
744537,211, RESOLVED, WONTFIX,4,2,3,,,
892094,36, RESOLVED, FIXED,48,9,11,,,
776072,0, RESOLVED, FIXED,4,3,1,,,
829100,61, RESOLVED, FIXED,37,15,17,,,
738326,0, RESOLVED, FIXED,3,3,3,,,
877837,21, RESOLVED, FIXED,11,6,12,,,
766696,1, RESOLVED, FIXED,4,2,1,,,
816993,45, RESOLVED, FIXED,4,2,4,,,
732206,217, RESOLVED, WONTFIX,22,6,8,,,
864097,4, RESOLVED, FIXED,16,5,3,,,
805431,4, RESOLVED, FIXED,3,2,3,,,
726929,1, RESOLVED, FIXED,9,4,4,,,
852070,1, RESOLVED, FIXED,4,3,1,,,
750753,57, RESOLVED, FIXED,21,6,4,,,
792300,106, RESOLVED, FIXED,29,8,9,,,
843947,174, RESOLVED, INCOMPLETE,57,7,4,,,
745041,298, RESOLVED, FIXED,29,7,4,,,
896764,6, RESOLVED, FIXED,19,5,4,,,
778862,1, RESOLVED, FIXED,5,4,2,,,
832987,3, RESOLVED, FIXED,6,3,2,,,
739493,18, RESOLVED, FIXED,4,3,5,,,
879810,4, RESOLVED, INCOMPLETE,1,2,1,,,
767803,32, RESOLVED, WONTFIX,3,2,2,,,
733434,2, RESOLVED, FIXED,11,5,8,,,
867567,39, RESOLVED, FIXED,10,7,6,,,
704603,15, RESOLVED, WONTFIX,0,1,2,,,
807841,3, RESOLVED, FIXED,17,5,4,,,
854863,22, RESOLVED, WONTFIX,20,9,14,,,
752729,0, RESOLVED, FIXED,7,3,1,,,
721888,10, RESOLVED, FIXED,12,4,4,,,
845618,0, RESOLVED, FIXED,2,2,1,,,
746185,87, RESOLVED, FIXED,2,2,7,,,
899614,1, RESOLVED, FIXED,4,3,1,,,
780650,8, RESOLVED, FIXED,7,3,1,,,
740718,47, RESOLVED, FIXED,10,5,6,,,
883921,0, RESOLVED, FIXED,4,3,3,,,
770079,122, RESOLVED, FIXED,15,6,4,,,
710522,0, RESOLVED, WONTFIX,2,3,2,,,
821260,0, RESOLVED, WONTFIX,5,4,8,,,
734881,3, RESOLVED, FIXED,4,3,4,,,
763613,4, RESOLVED, FIXED,10,4,5,,,
705726,3, RESOLVED, FIXED,2,3,1,,,
810398,3, RESOLVED, FIXED,3,3,2,,,
857217,6, RESOLVED, FIXED,10,2,1,,,
754002,101, RESOLVED, INCOMPLETE,3,2,2,,,
799472,1, RESOLVED, WONTFIX,2,2,1,,,
723305,4, RESOLVED, FIXED,5,5,2,,,
847839,137, RESOLVED, FIXED,15,6,5,,,
902938,1, RESOLVED, FIXED,6,4,2,,,
784040,100, RESOLVED, FIXED,15,4,8,,,
838636,6, RESOLVED, FIXED,6,3,2,,,
741808,184, RESOLVED, FIXED,20,5,8,,,
886496,20, RESOLVED, FIXED,16,8,9,,,
772176,0, RESOLVED, WONTFIX,2,3,4,,,
711576,4, RESOLVED, WONTFIX,3,3,4,,,
823781,6, RESOLVED, FIXED,4,3,1,,,
736205,6, RESOLVED, FIXED,4,3,5,,,
872576,64, RESOLVED, FIXED,41,7,4,,,
764638,300, RESOLVED, FIXED,6,4,2,,,
756689,10, RESOLVED, FIXED,11,4,2,,,
702325,0, RESOLVED, WONTFIX,2,3,8,,,
801630,7, RESOLVED, FIXED,7,3,3,,,
724824,21, RESOLVED, INCOMPLETE,4,4,4,,,
849260,1, RESOLVED, FIXED,4,3,1,,,
787817,43, RESOLVED, INCOMPLETE,3,4,3,,,
840312,0, RESOLVED, FIXED,7,4,2,,,
742815,7, RESOLVED, FIXED,15,5,6,,,
888497,9, RESOLVED, FIXED,7,4,3,,,
773535,291, RESOLVED, FIXED,43,6,7,,,
826385,70, RESOLVED, FIXED,33,9,11,,,
737031,3, RESOLVED, FIXED,3,2,5,,,
876110,3, RESOLVED, FIXED,3,2,2,,,
815590,0, RESOLVED, WONTFIX,12,6,4,,,
861589,0, RESOLVED, FIXED,1,2,2,,,
758241,9, RESOLVED, FIXED,7,5,4,,,
803571,214, RESOLVED, FIXED,33,12,14,,,
725910,3, RESOLVED, FIXED,4,3,2,,,
850789,4, RESOLVED, FIXED,6,5,6,,,
749719,12, RESOLVED, FIXED,10,5,4,,,
696851,1, RESOLVED, FIXED,6,2,0,,,
791267,36, RESOLVED, FIXED,10,6,6,,,
841855,5, RESOLVED, WONTFIX,2,3,6,,,
744624,34, RESOLVED, WONTFIX,6,4,8,,,
893968,0, RESOLVED, FIXED,2,3,1,,,
776142,128, RESOLVED, FIXED,21,6,9,,,
829344,71, RESOLVED, FIXED,8,3,4,,,
738347,18, RESOLVED, FIXED,21,6,8,,,
877911,14, RESOLVED, FIXED,6,3,5,,,
766723,29, RESOLVED, WONTFIX,1,2,3,,,
708503,0, RESOLVED, WONTFIX,1,2,1,,,
816998,255, RESOLVED, WONTFIX,23,6,6,,,
732212,290, RESOLVED, FIXED,31,9,8,,,
864280,2, RESOLVED, FIXED,6,5,8,,,
759933,2, RESOLVED, FIXED,3,2,2,,,
805565,22, RESOLVED, FIXED,7,5,4,,,
726930,3, RESOLVED, FIXED,4,3,1,,,
852163,0, RESOLVED, FIXED,4,3,1,,,
751158,17, RESOLVED, FIXED,33,10,11,,,
697987,4, RESOLVED, FIXED,4,2,0,,,
792473,13, RESOLVED, INCOMPLETE,15,6,9,,,
721208,4, RESOLVED, FIXED,7,4,1,,,
844085,0, RESOLVED, FIXED,2,2,1,,,
745075,6, RESOLVED, FIXED,17,8,10,,,
897087,13, RESOLVED, WONTFIX,12,5,5,,,
778940,3, RESOLVED, FIXED,10,4,2,,,
833000,73, RESOLVED, WONTFIX,14,5,8,,,
739495,18, RESOLVED, FIXED,4,3,5,,,
767852,5, RESOLVED, FIXED,5,4,3,,,
880234,6, RESOLVED, FIXED,10,6,5,,,
767980,129, RESOLVED, FIXED,38,9,11,,,
733515,3, RESOLVED, FIXED,5,4,1,,,
761545,56, RESOLVED, WONTFIX,6,4,2,,,
807872,1, RESOLVED, FIXED,10,4,2,,,
727973,5, RESOLVED, FIXED,3,2,1,,,
854971,1, RESOLVED, FIXED,3,3,2,,,
752759,62, RESOLVED, FIXED,9,4,6,,,
700321,337, RESOLVED, WONTFIX,3,3,9,,,
795404,165, RESOLVED, FIXED,2,3,4,,,
845806,0, RESOLVED, FIXED,4,3,1,,,
746215,9, RESOLVED, FIXED,11,4,4,,,
899655,1, RESOLVED, FIXED,6,3,1,,,
837042,3, RESOLVED, FIXED,7,3,2,,,
740823,353, RESOLVED, FIXED,2,2,1,,,
884004,52, RESOLVED, FIXED,7,4,2,,,
770232,189, RESOLVED, WONTFIX,1,2,2,,,
821275,0, RESOLVED, WONTFIX,2,3,7,,,
870908,2, RESOLVED, FIXED,6,2,6,,,
763661,13, RESOLVED, WONTFIX,6,5,4,,,
810415,130, RESOLVED, FIXED,10,6,4,,,
857335,2, RESOLVED, FIXED,10,5,3,,,
754047,162, RESOLVED, FIXED,4,4,4,,,
799476,4, RESOLVED, FIXED,6,3,1,,,
847856,0, RESOLVED, FIXED,7,4,2,,,
747354,32, RESOLVED, FIXED,8,4,9,,,
904070,0, RESOLVED, FIXED,4,3,1,,,
838652,38, RESOLVED, FIXED,9,4,3,,,
741822,0, RESOLVED, WONTFIX,6,3,3,,,
886528,3, RESOLVED, FIXED,11,5,4,,,
772180,3, RESOLVED, WONTFIX,1,1,2,,,
824161,21, RESOLVED, FIXED,17,4,4,,,
872699,0, RESOLVED, WONTFIX,1,2,1,,,
764699,1, RESOLVED, FIXED,5,3,3,,,
730681,2, RESOLVED, FIXED,11,2,5,,,
801818,21, RESOLVED, FIXED,13,5,6,,,
724928,2, RESOLVED, FIXED,5,3,2,,,
748469,312, RESOLVED, FIXED,9,4,3,,,
840601,10, RESOLVED, FIXED,7,4,2,,,
743669,5, RESOLVED, FIXED,11,4,4,,,
773667,10, RESOLVED, FIXED,7,3,2,,,
826902,2, RESOLVED, INCOMPLETE,4,2,2,,,
737090,185, RESOLVED, WONTFIX,9,4,6,,,
765534,2, RESOLVED, INCOMPLETE,13,5,4,,,
708085,1, RESOLVED, FIXED,3,3,4,,,
815684,79, RESOLVED, FIXED,21,7,7,,,
758431,68, RESOLVED, FIXED,19,4,5,,,
803575,41, RESOLVED, FIXED,11,5,6,,,
725932,5, RESOLVED, FIXED,8,4,4,,,
850875,3, RESOLVED, FIXED,9,4,7,,,
749727,6, RESOLVED, FIXED,27,9,15,,,
696875,0, RESOLVED, FIXED,6,3,2,,,
791306,14, RESOLVED, FIXED,4,3,2,,,
842346,1, RESOLVED, FIXED,5,3,2,,,
744644,1, RESOLVED, FIXED,4,4,5,,,
894087,3, RESOLVED, FIXED,8,4,2,,,
776185,105, RESOLVED, FIXED,19,9,6,,,
829660,40, RESOLVED, INCOMPLETE,8,3,3,,,
738421,2, RESOLVED, FIXED,11,6,4,,,
817027,0, RESOLVED, FIXED,2,2,1,,,
732265,0, RESOLVED, FIXED,4,3,2,,,
760136,4, RESOLVED, FIXED,3,2,2,,,
805600,2, RESOLVED, FIXED,4,3,1,,,
751205,426, RESOLVED, FIXED,22,4,3,,,
721209,4, RESOLVED, FIXED,11,4,2,,,
844273,2, RESOLVED, FIXED,4,3,1,,,
897123,10, RESOLVED, FIXED,13,4,3,,,
779007,83, RESOLVED, FIXED,12,5,7,,,
833050,0, RESOLVED, FIXED,3,3,1,,,
739567,184, RESOLVED, WONTFIX,7,5,12,,,
880259,70, RESOLVED, FIXED,15,6,6,,,
768035,248, RESOLVED, FIXED,18,7,15,,,
819398,2, RESOLVED, FIXED,3,1,5,,,
733896,4, RESOLVED, FIXED,4,3,5,,,
868212,20, RESOLVED, FIXED,4,3,1,,,
761714,44, RESOLVED, WONTFIX,1,1,6,,,
807994,0, RESOLVED, FIXED,3,4,2,,,
728379,2, RESOLVED, FIXED,2,1,2,,,
855471,5, RESOLVED, FIXED,7,3,1,,,
752905,71, RESOLVED, FIXED,9,7,6,,,
795588,235, RESOLVED, FIXED,18,12,13,,,
846013,25, RESOLVED, FIXED,5,4,3,,,
746324,84, RESOLVED, INCOMPLETE,4,4,4,,,
899794,1, RESOLVED, FIXED,6,3,2,,,
780928,0, RESOLVED, FIXED,4,3,2,,,
716623,0, RESOLVED, WONTFIX,0,1,1,,,
837131,4, RESOLVED, FIXED,11,6,10,,,
884069,5, RESOLVED, FIXED,14,4,3,,,
770456,145, RESOLVED, FIXED,54,6,4,,,
710697,0, RESOLVED, FIXED,1,1,1,,,
821302,5, RESOLVED, WONTFIX,9,4,3,,,
734930,3, RESOLVED, WONTFIX,2,2,3,,,
870918,45, RESOLVED, FIXED,49,6,8,,,
705993,1, RESOLVED, FIXED,5,2,1,,,
810690,91, RESOLVED, WONTFIX,6,4,3,,,
857362,18, RESOLVED, FIXED,5,3,3,,,
754259,0, RESOLVED, WONTFIX,2,2,1,,,
701440,0, RESOLVED, FIXED,1,1,0,,,
723527,0, RESOLVED, WONTFIX,3,2,2,,,
847870,2, RESOLVED, FIXED,5,3,0,,,
747528,5, RESOLVED, FIXED,18,3,10,,,
904078,3, RESOLVED, WONTFIX,15,2,2,,,
784157,47, RESOLVED, FIXED,24,7,13,,,
886996,40, RESOLVED, FIXED,20,7,8,,,
772240,6, RESOLVED, INCOMPLETE,6,5,4,,,
824276,4, RESOLVED, FIXED,6,3,4,,,
736237,20, RESOLVED, FIXED,8,5,7,,,
872737,1, RESOLVED, FIXED,4,3,1,,,
764734,2, RESOLVED, WONTFIX,7,4,4,,,
813204,2, RESOLVED, FIXED,10,4,3,,,
730687,2, RESOLVED, FIXED,9,2,6,,,
859434,1, RESOLVED, FIXED,5,3,3,,,
802020,0, RESOLVED, INCOMPLETE,1,2,0,,,
724949,1, RESOLVED, FIXED,16,4,2,,,
748495,356, RESOLVED, FIXED,14,6,6,,,
695699,12, RESOLVED, WONTFIX,13,5,3,,,
788239,315, RESOLVED, WONTFIX,1,1,3,,,
840661,1, RESOLVED, FIXED,5,2,4,,,
743715,3, RESOLVED, FIXED,6,4,4,,,
773895,1, RESOLVED, INCOMPLETE,2,3,3,,,
765580,11, RESOLVED, FIXED,4,3,3,,,
815715,140, RESOLVED, FIXED,13,5,4,,,
861872,0, RESOLVED, WONTFIX,1,2,1,,,
758633,39, RESOLVED, FIXED,1,1,0,,,
803630,87, RESOLVED, FIXED,14,5,6,,,
726015,458, RESOLVED, FIXED,18,10,17,,,
850889,5, RESOLVED, FIXED,10,4,3,,,
842395,3, RESOLVED, FIXED,7,4,4,,,
744662,133, RESOLVED, FIXED,11,5,3,,,
894088,29, RESOLVED, FIXED,5,4,2,,,
829670,1, RESOLVED, FIXED,3,2,1,,,
738526,12, RESOLVED, FIXED,4,2,1,,,
878423,0, RESOLVED, WONTFIX,2,2,1,,,
817067,53, RESOLVED, FIXED,18,6,4,,,
732268,6, RESOLVED, FIXED,9,4,3,,,
864554,24, RESOLVED, FIXED,7,6,9,,,
760165,3, RESOLVED, FIXED,3,2,2,,,
703421,1, RESOLVED, FIXED,7,4,1,,,
805808,1, RESOLVED, FIXED,5,3,1,,,
852227,0, RESOLVED, FIXED,3,2,2,,,
793062,5, RESOLVED, FIXED,2,2,1,,,
721216,4, RESOLVED, FIXED,9,4,3,,,
844289,37, RESOLVED, FIXED,10,4,1,,,
745381,23, RESOLVED, FIXED,15,5,5,,,
897235,6, RESOLVED, FIXED,3,2,1,,,
779135,6, RESOLVED, WONTFIX,4,5,11,,,
833777,33, RESOLVED, FIXED,25,7,7,,,
833832,118, RESOLVED, FIXED,47,4,8,,,
739698,6, RESOLVED, FIXED,4,4,2,,,
768235,2, RESOLVED, FIXED,4,4,2,,,
709595,2, RESOLVED, FIXED,5,2,1,,,
733933,0, RESOLVED, INCOMPLETE,0,1,1,,,
705020,416, RESOLVED, FIXED,12,3,4,,,
807998,24, RESOLVED, FIXED,4,3,4,,,
855650,6, RESOLVED, FIXED,4,3,1,,,
752910,5, RESOLVED, FIXED,5,4,3,,,
797075,300, RESOLVED, FIXED,12,3,4,,,
846025,10, RESOLVED, FIXED,6,4,8,,,
746362,2, RESOLVED, FIXED,5,3,2,,,
900141,1, RESOLVED, FIXED,4,4,3,,,
837132,87, RESOLVED, FIXED,22,9,8,,,
740883,11, RESOLVED, FIXED,24,3,4,,,
884075,46, RESOLVED, FIXED,35,4,1,,,
770461,164, RESOLVED, FIXED,224,5,4,,,
821840,2, RESOLVED, FIXED,2,2,1,,,
734961,0, RESOLVED, FIXED,5,3,3,,,
870930,7, RESOLVED, FIXED,3,3,1,,,
763845,1, RESOLVED, FIXED,4,3,2,,,
857459,50, RESOLVED, FIXED,18,7,14,,,
754449,3, RESOLVED, WONTFIX,9,5,9,,,
701483,3, RESOLVED, FIXED,1,2,1,,,
799841,174, RESOLVED, WONTFIX,1,2,1,,,
723713,251, RESOLVED, FIXED,1,2,14,,,
847916,1, RESOLVED, FIXED,5,3,1,,,
747534,47, RESOLVED, FIXED,4,5,8,,,
692894,550, RESOLVED, FIXED,9,4,3,,,
905139,0, RESOLVED, FIXED,4,3,1,,,
784451,0, RESOLVED, FIXED,5,5,3,,,
838793,99, RESOLVED, FIXED,35,9,9,,,
741858,140, RESOLVED, FIXED,19,8,6,,,
887121,23, RESOLVED, FIXED,8,5,1,,,
772380,27, RESOLVED, FIXED,14,4,5,,,
736272,90, RESOLVED, FIXED,15,6,8,,,
872806,61, RESOLVED, FIXED,20,6,7,,,
764736,1, RESOLVED, WONTFIX,4,3,4,,,
706882,6, RESOLVED, FIXED,4,3,4,,,
813221,0, RESOLVED, WONTFIX,2,2,1,,,
730710,1, RESOLVED, FIXED,3,3,2,,,
859440,20, RESOLVED, FIXED,21,4,4,,,
757010,427, RESOLVED, WONTFIX,1,2,6,,,
802052,7, RESOLVED, WONTFIX,1,2,6,,,
725006,525, RESOLVED, FIXED,5,4,4,,,
849845,14, RESOLVED, FIXED,12,4,2,,,
748718,3, RESOLVED, FIXED,19,4,3,,,
788422,325, RESOLVED, FIXED,23,7,5,,,
719240,19, RESOLVED, FIXED,6,4,3,,,
840722,55, RESOLVED, FIXED,40,5,2,,,
743754,17, RESOLVED, WONTFIX,5,4,9,,,
888982,38, RESOLVED, FIXED,9,5,3,,,
737203,251, RESOLVED, FIXED,10,4,6,,,
876485,21, RESOLVED, FIXED,11,3,4,,,
765725,18, RESOLVED, FIXED,4,4,4,,,
815756,125, RESOLVED, WONTFIX,1,1,8,,,
731386,77, RESOLVED, WONTFIX,2,3,3,,,
861943,56, RESOLVED, FIXED,12,7,8,,,
758635,24, RESOLVED, FIXED,21,6,6,,,
702912,0, RESOLVED, WONTFIX,1,2,7,,,
803719,186, RESOLVED, FIXED,74,10,20,,,
726080,25, RESOLVED, FIXED,4,3,6,,,
850983,5, RESOLVED, INCOMPLETE,5,2,1,,,
749788,17, RESOLVED, FIXED,6,4,5,,,
720581,6, RESOLVED, FIXED,5,4,2,,,
842421,1, RESOLVED, FIXED,11,4,4,,,
894313,28, RESOLVED, FIXED,13,5,4,,,
776255,4, RESOLVED, FIXED,4,3,2,,,
830175,31, RESOLVED, FIXED,25,4,2,,,
738527,12, RESOLVED, FIXED,5,4,5,,,
817328,2, RESOLVED, FIXED,7,2,4,,,
732336,172, RESOLVED, FIXED,29,5,6,,,
864708,28, RESOLVED, INCOMPLETE,2,2,2,,,
760205,2, RESOLVED, FIXED,4,4,4,,,
806330,209, RESOLVED, INCOMPLETE,11,4,4,,,
727246,3, RESOLVED, FIXED,2,2,5,,,
852284,14, RESOLVED, FIXED,3,2,4,,,
751233,33, RESOLVED, WONTFIX,5,4,4,,,
793083,5, RESOLVED, FIXED,3,3,1,,,
721308,1, RESOLVED, FIXED,7,4,3,,,
844407,20, RESOLVED, FIXED,29,5,5,,,
745383,0, RESOLVED, FIXED,3,3,2,,,
833919,3, RESOLVED, FIXED,6,4,2,,,
739742,7, RESOLVED, FIXED,4,2,2,,,
880454,33, RESOLVED, FIXED,16,4,4,,,
768532,212, RESOLVED, FIXED,17,4,5,,,
709658,0, RESOLVED, FIXED,2,1,1,,,
820172,0, RESOLVED, FIXED,12,6,4,,,
868460,4, RESOLVED, FIXED,10,3,1,,,
808003,28, RESOLVED, FIXED,7,4,3,,,
728700,16, RESOLVED, INCOMPLETE,2,3,2,,,
855839,4, RESOLVED, FIXED,4,2,4,,,
752935,2, RESOLVED, FIXED,15,7,7,,,
700496,99, RESOLVED, FIXED,3,3,5,,,
846158,5, RESOLVED, FIXED,7,4,2,,,
746365,2, RESOLVED, FIXED,5,2,2,,,
900521,5, RESOLVED, INCOMPLETE,4,2,1,,,
716722,14, RESOLVED, FIXED,4,2,2,,,
837318,33, RESOLVED, FIXED,19,5,4,,,
740898,7, RESOLVED, FIXED,3,3,3,,,
884133,3, RESOLVED, FIXED,4,3,1,,,
770483,314, RESOLVED, FIXED,96,7,5,,,
710864,0, RESOLVED, FIXED,3,1,1,,,
821874,0, RESOLVED, FIXED,1,1,2,,,
735011,15, RESOLVED, FIXED,11,3,3,,,
871863,94, RESOLVED, FIXED,15,8,14,,,
763991,32, RESOLVED, FIXED,11,6,6,,,
706251,7, RESOLVED, FIXED,3,2,5,,,
810971,128, RESOLVED, FIXED,2,2,5,,,
857500,0, RESOLVED, WONTFIX,1,2,6,,,
799863,70, RESOLVED, FIXED,29,7,8,,,
847942,15, RESOLVED, FIXED,5,4,5,,,
747566,5, RESOLVED, FIXED,9,3,2,,,
784500,6, RESOLVED, FIXED,3,2,1,,,
887572,1, RESOLVED, FIXED,4,3,1,,,
772479,0, RESOLVED, FIXED,3,2,1,,,
711758,2, RESOLVED, WONTFIX,1,2,3,,,
824504,154, RESOLVED, INCOMPLETE,3,3,3,,,
872986,14, RESOLVED, FIXED,15,6,5,,,
765069,16, RESOLVED, FIXED,8,4,4,,,
813346,8, RESOLVED, FIXED,10,4,2,,,
859563,10, RESOLVED, FIXED,8,3,3,,,
757134,3, RESOLVED, WONTFIX,2,3,8,,,
802130,152, RESOLVED, FIXED,19,4,2,,,
849847,106, RESOLVED, FIXED,9,4,2,,,
748736,2, RESOLVED, FIXED,3,2,1,,,
719309,21, RESOLVED, FIXED,8,4,5,,,
840725,1, RESOLVED, FIXED,5,3,1,,,
743800,9, RESOLVED, FIXED,6,4,6,,,
889036,1, RESOLVED, FIXED,3,3,1,,,
737411,2, RESOLVED, FIXED,17,4,5,,,
876739,13, RESOLVED, FIXED,6,4,7,,,
765930,25, RESOLVED, FIXED,14,8,9,,,
816131,14, RESOLVED, WONTFIX,7,1,0,,,
731387,0, RESOLVED, FIXED,2,2,2,,,
861967,1, RESOLVED, FIXED,5,3,2,,,
702930,0, RESOLVED, WONTFIX,1,2,1,,,
850984,148, RESOLVED, FIXED,54,13,22,,,
750135,269, RESOLVED, WONTFIX,13,9,12,,,
791831,30, RESOLVED, WONTFIX,17,3,5,,,
842609,8, RESOLVED, FIXED,3,3,3,,,
744749,1, RESOLVED, WONTFIX,1,2,7,,,
894882,21, RESOLVED, FIXED,2,2,6,,,
830416,91, RESOLVED, WONTFIX,10,5,5,,,
738554,12, RESOLVED, FIXED,6,3,7,,,
878491,59, RESOLVED, FIXED,7,4,5,,,
766904,24, RESOLVED, FIXED,7,5,2,,,
817336,3, RESOLVED, FIXED,22,3,4,,,
760217,3, RESOLVED, FIXED,4,2,2,,,
