BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory 
766943, 60, RESOLVED, WORKSFORME, 0, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
852655, 9, RESOLVED, WORKSFORME, 2, 2, 2,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
755371, 16, RESOLVED, WORKSFORME, 3, 2, 1,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
747067, 55, VERIFIED, FIXED, 29, 8, 6,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > REOPENED > ASSIGNED > RESOLVED > VERIFIED, --- > WORKSFORME > --- > WORKSFORME > --- > FIXED, , 
804746, 6, RESOLVED, WORKSFORME, 4, 2, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
805070, 8, RESOLVED, WORKSFORME, 6, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
782349, 87, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
729056, 338, RESOLVED, WORKSFORME, 7, 4, 9,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
768984, 33, RESOLVED, WORKSFORME, 9, 6, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
861470, 30, REOPENED, (null), 5, 3, 4,UNCONFIRMED > RESOLVED > REOPENED, --- > WORKSFORME > ---, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
757489, 111, VERIFIED, WORKSFORME, 4, 3, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
828481, 61, RESOLVED, WORKSFORME, 3, 2, 7,NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
749286, 0, RESOLVED, WORKSFORME, 3, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
809417, 125, RESOLVED, WORKSFORME, 1, 2, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
730463, 5, RESOLVED, WORKSFORME, 1, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
770473, 251, RESOLVED, WORKSFORME, 22, 9, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
670974, 428, RESOLVED, WORKSFORME, 12, 5, 12,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
867225, 6, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722834, 1, RESOLVED, WORKSFORME, 1, 1, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
836358, 2, RESOLVED, WORKSFORME, 6, 3, 2,ASSIGNED > RESOLVED, --- > WORKSFORME, ASSIGNED (---) > RESOLVED (WORKSFORME) , 
750896, 89, RESOLVED, WORKSFORME, 11, 6, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
813263, 237, RESOLVED, WORKSFORME, 4, 3, 2,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
739369, 212, RESOLVED, WORKSFORME, 2, 3, 14,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
790560, 35, VERIFIED, WORKSFORME, 5, 4, 4,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
732603, 274, RESOLVED, WORKSFORME, 7, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
697727, 336, RESOLVED, WORKSFORME, 3, 3, 6,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
876689, 50, RESOLVED, FIXED, 23, 8, 10,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
724785, 16, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
842027, 32, RESOLVED, WORKSFORME, 1, 2, 2,UNCONFIRMED > RESOLVED, --- > INCOMPLETE > WORKSFORME, , 
717737, 12, RESOLVED, WORKSFORME, 2, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
752679, 303, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
741766, 21, RESOLVED, WORKSFORME, 5, 4, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
734012, 0, RESOLVED, WORKSFORME, 2, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
891579, 35, RESOLVED, WORKSFORME, 3, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
764853, 39, RESOLVED, WORKSFORME, 5, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
848362, 96, RESOLVED, WORKSFORME, 16, 4, 5,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
719745, 32, RESOLVED, WORKSFORME, 4, 3, 4,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
754102, 4, RESOLVED, WORKSFORME, 6, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
819643, 243, RESOLVED, WORKSFORME, 6, 3, 5,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
744353, 155, RESOLVED, WORKSFORME, 2, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
735808, 1, VERIFIED, WORKSFORME, 2, 2, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
898703, 2, RESOLVED, WORKSFORME, 5, 2, 2,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > INCOMPLETE > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (INCOMPLETE) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
766945, 53, RESOLVED, WORKSFORME, 5, 3, 4,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
852706, 5, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755544, 22, RESOLVED, WORKSFORME, 5, 3, 3,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
712958, 46, RESOLVED, WORKSFORME, 12, 5, 4,NEW > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME > --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
747068, 168, RESOLVED, WORKSFORME, 5, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
747210, 146, RESOLVED, WORKSFORME, 1, 2, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
805376, 12, RESOLVED, WORKSFORME, 5, 4, 4,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
737235, 22, RESOLVED, WORKSFORME, 6, 5, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
729149, 3, RESOLVED, WORKSFORME, 9, 6, 5,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
768996, 14, RESOLVED, WORKSFORME, 3, 3, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
861534, 4, RESOLVED, WORKSFORME, 10, 3, 4,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
757493, 302, RESOLVED, WORKSFORME, 7, 3, 3,NEW > RESOLVED > REOPENED > NEW > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, , 
829668, 0, RESOLVED, WORKSFORME, 4, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
809724, 208, NEW, (null), 11, 4, 4,NEW > RESOLVED > REOPENED > NEW, --- > WORKSFORME > ---, , 
786198, 41, RESOLVED, WORKSFORME, 4, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
730606, 242, RESOLVED, WORKSFORME, 6, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
770554, 132, RESOLVED, WORKSFORME, 7, 2, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
869010, 0, RESOLVED, WORKSFORME, 1, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
759240, 142, RESOLVED, WORKSFORME, 4, 3, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
715936, 3, RESOLVED, WORKSFORME, 3, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
739411, 213, RESOLVED, WORKSFORME, 1, 2, 13,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
732723, 23, REOPENED, (null), 8, 3, 3,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
774964, 224, RESOLVED, FIXED, 14, 4, 5,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
876807, 27, RESOLVED, WORKSFORME, 14, 4, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
724859, 394, RESOLVED, WORKSFORME, 11, 4, 5,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
761719, 8, RESOLVED, WORKSFORME, 5, 5, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
842897, 69, RESOLVED, WORKSFORME, 13, 5, 2,NEW > RESOLVED > REOPENED > RESOLVED, --- > FIXED > --- > WORKSFORME, NEW (---) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
752699, 43, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817627, 3, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
741992, 15, RESOLVED, WORKSFORME, 14, 8, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
734168, 144, RESOLVED, WORKSFORME, 4, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
891767, 33, RESOLVED, WORKSFORME, 8, 4, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726918, 34, RESOLVED, WORKSFORME, 8, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
764873, 0, RESOLVED, WORKSFORME, 5, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
848715, 7, RESOLVED, WORKSFORME, 8, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
754122, 217, RESOLVED, WORKSFORME, 5, 5, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
819749, 1, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
744536, 49, VERIFIED, WORKSFORME, 4, 3, 4,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
798920, 2, VERIFIED, WORKSFORME, 6, 3, 2,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
735981, 255, RESOLVED, WORKSFORME, 35, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
780867, 120, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
898975, 1, RESOLVED, FIXED, 9, 3, 1,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > FIXED, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (FIXED) , 
728060, 4, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
766954, 1, RESOLVED, WORKSFORME, 4, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
853382, 0, RESOLVED, WORKSFORME, 1, 1, 6,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755749, 16, RESOLVED, WORKSFORME, 3, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
822032, 177, RESOLVED, WORKSFORME, 3, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
747233, 326, RESOLVED, WORKSFORME, 6, 7, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
806106, 40, RESOLVED, WORKSFORME, 15, 5, 7,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > FIXED > --- > WORKSFORME, UNCONFIRMED (---) > NEW (WORKSFORME) > RESOLVED (FIXED) > REOPENED (---) > RESOLVED (WORKSFORME) , 
737355, 23, RESOLVED, WORKSFORME, 5, 3, 2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
702729, 6, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
769158, 56, RESOLVED, WORKSFORME, 2, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
862555, 26, RESOLVED, WORKSFORME, 17, 3, 8,UNCONFIRMED > NEW > ASSIGNED > RESOLVED, --- > WORKSFORME, , 
721649, 3, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
757549, 7, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
830400, 8, RESOLVED, WORKSFORME, 5, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
749585, 174, RESOLVED, WORKSFORME, 3, 3, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
704042, 147, RESOLVED, WORKSFORME, 3, 3, 2,UNCONFIRMED > NEW > RESOLVED, --- > WORKSFORME, , 
730614, 12, RESOLVED, WORKSFORME, 3, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
771112, 141, RESOLVED, WORKSFORME, 2, 2, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
681432, 687, REOPENED, (null), 4, 3, 3,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
870571, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
723101, 0, RESOLVED, WORKSFORME, 2, 3, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
837231, 10, RESOLVED, WORKSFORME, 13, 5, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
750968, 303, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
710404, 10, RESOLVED, WORKSFORME, 5, 4, 3,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
739422, 244, RESOLVED, WORKSFORME, 4, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
790818, 226, RESOLVED, WORKSFORME, 2, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
775128, 130, RESOLVED, WORKSFORME, 6, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
878721, 6, RESOLVED, WORKSFORME, 7, 5, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
725153, 15, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
762788, 42, RESOLVED, WORKSFORME, 4, 3, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
842959, 64, RESOLVED, WORKSFORME, 15, 6, 10,UNCONFIRMED > NEW > RESOLVED, --- > WONTFIX > WORKSFORME, UNCONFIRMED (---) > NEW (WONTFIX) > RESOLVED (WORKSFORME) , 
752706, 6, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
817715, 5, RESOLVED, WORKSFORME, 5, 2, 1,UNCONFIRMED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) > UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
742366, 20, RESOLVED, WORKSFORME, 15, 9, 10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705552, 10, RESOLVED, WORKSFORME, 1, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
734340, 31, RESOLVED, WORKSFORME, 2, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
778634, 0, RESOLVED, WORKSFORME, 1, 2, 1,UNCONFIRMED > RESOLVED, --- > WORKSFORME, UNCONFIRMED (---) > RESOLVED (WORKSFORME) , 
891817, 1, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
848950, 95, RESOLVED, WORKSFORME, 1, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
754129, 39, RESOLVED, WORKSFORME, 2, 2, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
799551, 153, RESOLVED, WORKSFORME, 2, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
736068, 1, RESOLVED, WORKSFORME, 2, 1, 1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
781167, 107, RESOLVED, WORKSFORME, 3, 2, 7,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
899395, 1, RESOLVED, WORKSFORME, 2, 2, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
728063, 5, VERIFIED, WORKSFORME, 4, 3, 3,NEW > RESOLVED > VERIFIED, --- > WORKSFORME, , 
766963, 28, RESOLVED, WORKSFORME, 3, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
720770, 5, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
755803, 196, RESOLVED, WORKSFORME, 3, 4, 5,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713089, 4, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
791076, 48, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
876046, 5, REOPENED, (null), 3, 3, 2,NEW > RESOLVED > REOPENED, --- > FIXED > WORKSFORME > ---, , 
610356, 844, RESOLVED, WORKSFORME, 2, 3, 8,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
876056, 9, RESOLVED, WORKSFORME, 2, 3, 2,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
728284, 122, RESOLVED, FIXED, 52, 17, 24,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED > UNCONFIRMED > RESOLVED, --- > WORKSFORME > --- > FIXED > --- > FIXED, , 
798858, 4, RESOLVED, FIXED, 11, 7, 11,NEW > RESOLVED, --- > WORKSFORME > FIXED, , 
729219, 160, RESOLVED, WORKSFORME, 13, 5, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
730688, 36, RESOLVED, WORKSFORME, 26, 10, 8,NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) > RESOLVED (WORKSFORME) , 
725295, 42, RESOLVED, WORKSFORME, 7, 3, 11,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
729230, 121, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
732902, 330, RESOLVED, FIXED, 26, 9, 10,NEW > RESOLVED > REOPENED > ASSIGNED > RESOLVED, --- > WORKSFORME > --- > FIXED, , 
713582, 59, RESOLVED, WORKSFORME, 6, 5, 7,NEW > RESOLVED > REOPENED > RESOLVED, --- > INVALID > --- > WORKSFORME, NEW (---) > RESOLVED (INVALID) > REOPENED (---) > RESOLVED (WORKSFORME) , 
721924, 63, REOPENED, (null), 9, 5, 6,NEW > RESOLVED > REOPENED, --- > WORKSFORME > ---, NEW (---) > RESOLVED (WORKSFORME) > REOPENED (---) , 
727512, 537, RESOLVED, WORKSFORME, 5, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721339, 292, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721342, 292, RESOLVED, WORKSFORME, 5, 4, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
713851, 110, RESOLVED, WORKSFORME, 4, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722016, 541, RESOLVED, WORKSFORME, 23, 7, 8,UNCONFIRMED > NEW > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
726383, 275, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721346, 292, RESOLVED, WORKSFORME, 4, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722055, 109, RESOLVED, WORKSFORME, 10, 5, 5,NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > WORKSFORME > --- > WORKSFORME, , 
726386, 275, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721349, 292, RESOLVED, WORKSFORME, 6, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726387, 275, RESOLVED, WORKSFORME, 3, 3, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721355, 294, RESOLVED, WORKSFORME, 2, 2, 2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726395, 68, RESOLVED, WORKSFORME, 6, 4, 4,NEW > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME, NEW (---) > RESOLVED (DUPLICATE) > REOPENED (---) > RESOLVED (WORKSFORME) , 
721383, 404, RESOLVED, WORKSFORME, 27, 6, 14,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
726617, 27, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
721390, 291, RESOLVED, WORKSFORME, 8, 5, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
714552, 21, RESOLVED, WORKSFORME, 5, 4, 4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
722851, 286, RESOLVED, WORKSFORME, 3, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
705166, 45, VERIFIED, FIXED, 23, 8, 12,NEW > RESOLVED > VERIFIED, --- > WORKSFORME > FIXED, NEW (---) > RESOLVED (WORKSFORME) > VERIFIED (FIXED) , 
721934, 97, RESOLVED, WORKSFORME, 68, 16, 15,NEW > RESOLVED > REOPENED > NEW > ASSIGNED > RESOLVED > REOPENED > RESOLVED, --- > DUPLICATE > --- > WORKSFORME > --- > WORKSFORME, , 
700226, 60, RESOLVED, WORKSFORME, 2, 3, 3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
