BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberCC, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
347564,416, RESOLVED, WORKSFORME,3,4,10,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
349292,7, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
350252,2, RESOLVED, WORKSFORME,12,5,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
350643,0, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
350673,8, RESOLVED, WORKSFORME,2,2,0,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
353323,432, ASSIGNED, (null),7,4,4,NEW > RESOLVED > REOPENED > ASSIGNED, --- > WORKSFORME > ---, , 
353838,20, RESOLVED, WORKSFORME,4,3,3,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
356876,1, RESOLVED, WORKSFORME,2,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
358223,58, RESOLVED, WORKSFORME,5,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
358755,55, RESOLVED, WORKSFORME,4,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
362971,11, RESOLVED, WORKSFORME,2,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
362990,11, RESOLVED, WORKSFORME,3,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
364645,6, RESOLVED, WORKSFORME,4,3,3,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
369077,396, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
377664,299, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
378907,380, CLOSED, WORKSFORME,2,2,3,NEW > RESOLVED > CLOSED, --- > FIXED > WORKSFORME, NEW (---) > RESOLVED (FIXED) > CLOSED (WORKSFORME) , 
382806,0, RESOLVED, WORKSFORME,1,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
385842,209, RESOLVED, WORKSFORME,2,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
386407,1, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
386482,6, CLOSED, NOT_ECLIPSE,12,3,2,NEW > RESOLVED > CLOSED, --- > WORKSFORME > NOT_ECLIPSE, NEW (---) > RESOLVED (WORKSFORME) > CLOSED (NOT_ECLIPSE) , 
386994,299, RESOLVED, WORKSFORME,12,8,7,NEW > RESOLVED, --- > FIXED > WORKSFORME, , 
387335,69, RESOLVED, WORKSFORME,3,3,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
387548,303, RESOLVED, WORKSFORME,5,2,4,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
388097,30, REOPENED, (null),5,3,2,NEW > CLOSED > REOPENED, --- > WORKSFORME > ---, NEW (---) > CLOSED (WORKSFORME) > REOPENED (---) , 
389232,283, RESOLVED, WORKSFORME,1,2,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
389239,230, RESOLVED, WORKSFORME,2,3,2,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
389476,1, RESOLVED, WORKSFORME,5,2,1,NEW > RESOLVED, --- > WORKSFORME, NEW (---) > RESOLVED (WORKSFORME) , 
390550,53, CLOSED, WORKSFORME,4,1,0,NEW > CLOSED, --- > WORKSFORME, NEW (---) > CLOSED (WORKSFORME) , 
