FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
,,,,,,,3,,3,,
,,,,,,,7,,6,,
,,,,,,,1,,10,,
,,,,,,,3,,2,,
,,,,,,,3,,2,,
,,,,,,,7,,3,,
,,,,,,,6,,1,,
,,,,,,,10,,8,,
,,,,,,,1,,1,,
,,,,,,,1,,5,,
,,,,,,,3,,5,,
,,,,,,,2,,23,,
,,,,,,,1,,7,,
,,,,,,,5,,2,,
,,,,,,,2,,2,,
,,,,,,,7,,2,,
,,,,,,,8,,6,,
,,,,,,,2,,9,,
,,,,,,,1,,3,,
,,,,,,,1,,4,,
,,,,,,,10,,1,,
,,,,,,,8,,7,,
,,,,,,,3,,6,,
,,,,,,,1,,5,,
,,,,,,,3,,3,,
,,,,,,,2,,2,,
,,,,,,,2,,3,,
,,,,,,,18,,10,,
,,,,,,,1,,3,,
,,,,,,,3,,5,,
,,,,,,,1,,0,,
,,,,,,,6,,6,,
,,,,,,,1,,4,,
,,,,,,,5,,3,,
,,,,,,,6,,2,,
,,,,,,,1,,85,,
,,,,,,,1,,4,,
,,,,,,,20,,4,,
,,,,,,,27,,20,,
,,,,,,,1,,2,,
,,,,,,,2,,1,,
,,,,,,,9,,3,,
,,,,,,,1,,10,,
,,,,,,,2,,3,,
,,,,,,,6,,210,,
,,,,,,,6,,5,,
,,,,,,,2,,2,,
,,,,,,,8,,9,,
,,,,,,,2,,1,,
,,,,,,,4,,2,,
,,,,,,,14,,1,,
,,,,,,,6,,6,,
,,,,,,,2,,3,,
,,,,,,,8,,1,,
,,,,,,,8,,1,,
,,,,,,,12,,6,,
,,,,,,,8,,6,,
,,,,,,,18,,8,,
,,,,,,,2,,4,,
,,,,,,,5,,5,,
,,,,,,,3,,3,,
,,,,,,,15,,3,,
,,,,,,,8,,3,,
,,,,,,,4,,22,,
,,,,,,,11,,10,,
,,,,,,,1,,3,,
,,,,,,,1,,6,,
,,,,,,,1,,7,,
,,,,,,,19,,3,,
,,,,,,,23,,4,,
,,,,,,,4,,3,,
,,,,,,,4,,3,,
,,,,,,,1,,3,,
,,,,,,,1,,2,,
,,,,,,,4,,4,,
,,,,,,,3,,4,,
,,,,,,,1,,57,,
,,,,,,,4,,9,,
,,,,,,,4,,2,,
,,,,,,,9,,1,,
,,,,,,,6,,6,,
,,,,,,,5,,13,,
,,,,,,,4,,11,,
,,,,,,,5,,7,,
,,,,,,,7,,7,,
,,,,,,,2,,2,,
,,,,,,,4,,2,,
,,,,,,,1,,3,,
,,,,,,,2,,4,,
,,,,,,,1,,11,,
,,,,,,,3,,2,,
,,,,,,,2,,17,,
,,,,,,,1,,6,,
,,,,,,,2,,4,,
,,,,,,,6,,6,,
,,,,,,,1,,15,,
,,,,,,,1,,2,,
,,,,,,,2,,4,,
,,,,,,,3,,1,,
,,,,,,,5,,18,,
,,,,,,,3,,8,,
,,,,,,,3,,19,,
,,,,,,,6,,3,,
,,,,,,,2,,3,,
,,,,,,,3,,20,,
,,,,,,,7,,2,,
,,,,,,,6,,33,,
,,,,,,,5,,3,,
,,,,,,,4,,2,,
,,,,,,,16,,2,,
,,,,,,,6,,4,,
,,,,,,,10,,7,,
,,,,,,,3,,6,,
,,,,,,,8,,4,,
,,,,,,,8,,2,,
,,,,,,,3,,3,,
,,,,,,,12,,7,,
,,,,,,,3,,7,,
,,,,,,,11,,10,,
,,,,,,,1,,13,,
,,,,,,,1,,1,,
,,,,,,,5,,5,,
,,,,,,,3,,2,,
,,,,,,,10,,18,,
,,,,,,,4,,16,,
,,,,,,,7,,3,,
,,,,,,,5,,2,,
,,,,,,,13,,5,,
,,,,,,,2,,16,,
,,,,,,,3,,4,,
,,,,,,,1,,4,,
,,,,,,,8,,9,,
,,,,,,,4,,6,,
,,,,,,,2,,2,,
,,,,,,,1,,4,,
,,,,,,,20,,5,,
,,,,,,,7,,11,,
,,,,,,,1,,3,,
,,,,,,,14,,2,,
,,,,,,,6,,7,,
,,,,,,,14,,2,,
,,,,,,,14,,32,,
,,,,,,,3,,3,,
,,,,,,,3,,14,,
,,,,,,,3,,0,,
,,,,,,,2,,5,,
,,,,,,,17,,8,,
,,,,,,,2,,9,,
,,,,,,,12,,2,,
,,,,,,,3,,3,,
,,,,,,,10,,6,,
,,,,,,,1,,6,,
,,,,,,,4,,6,,
,,,,,,,3,,5,,
,,,,,,,2,,2,,
,,,,,,,1,,2,,
,,,,,,,2,,24,,
,,,,,,,3,,6,,
,,,,,,,2,,9,,
,,,,,,,11,,4,,
,,,,,,,9,,2,,
,,,,,,,4,,1,,
,,,,,,,9,,4,,
,,,,,,,4,,2,,
,,,,,,,2,,2,,
,,,,,,,51,,2,,
,,,,,,,2,,7,,
,,,,,,,1,,5,,
,,,,,,,5,,3,,
,,,,,,,10,,3,,
,,,,,,,3,,5,,
,,,,,,,1,,2,,
,,,,,,,3,,1,,
,,,,,,,8,,6,,
,,,,,,,4,,5,,
,,,,,,,2,,2,,
,,,,,,,2,,14,,
,,,,,,,2,,3,,
,,,,,,,18,,3,,
,,,,,,,4,,2,,
,,,,,,,1,,5,,
,,,,,,,17,,31,,
,,,,,,,2,,3,,
,,,,,,,5,,10,,
,,,,,,,1,,3,,
,,,,,,,1,,3,,
,,,,,,,4,,12,,
,,,,,,,34,,7,,
,,,,,,,2,,3,,
,,,,,,,5,,13,,
,,,,,,,2,,26,,
,,,,,,,2,,7,,
,,,,,,,13,,9,,
,,,,,,,4,,3,,
,,,,,,,1,,4,,
,,,,,,,3,,6,,
,,,,,,,5,,8,,
,,,,,,,11,,2,,
,,,,,,,1,,4,,
,,,,,,,2,,7,,
,,,,,,,6,,7,,
,,,,,,,2,,4,,
,,,,,,,2,,2,,
,,,,,,,12,,2,,
,,,,,,,3,,4,,
,,,,,,,10,,3,,
,,,,,,,6,,4,,
,,,,,,,3,,2,,
,,,,,,,3,,3,,
,,,,,,,4,,2,,
,,,,,,,1,,2,,
,,,,,,,4,,5,,
,,,,,,,33,,17,,
,,,,,,,4,,5,,
,,,,,,,2,,7,,
,,,,,,,1,,1,,
,,,,,,,4,,2,,
,,,,,,,1,,5,,
,,,,,,,13,,14,,
,,,,,,,10,,3,,
,,,,,,,2,,1,,
,,,,,,,2,,2,,
,,,,,,,7,,7,,
,,,,,,,29,,3,,
,,,,,,,1,,2,,
,,,,,,,5,,4,,
,,,,,,,6,,2,,
,,,,,,,3,,1,,
,,,,,,,2,,3,,
,,,,,,,13,,6,,
,,,,,,,2,,2,,
,,,,,,,1,,1,,
,,,,,,,1,,11,,
,,,,,,,6,,3,,
,,,,,,,2,,3,,
,,,,,,,9,,7,,
,,,,,,,7,,3,,
,,,,,,,3,,5,,
,,,,,,,6,,5,,
,,,,,,,2,,10,,
,,,,,,,6,,2,,
,,,,,,,6,,3,,
,,,,,,,2,,1,,
,,,,,,,2,,1,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,2,,8,,
,,,,,,,4,,0,,
,,,,,,,1,,4,,
,,,,,,,4,,4,,
,,,,,,,6,,1,,
,,,,,,,3,,0,,
,,,,,,,1,,1,,
,,,,,,,3,,6,,
,,,,,,,7,,3,,
,,,,,,,3,,8,,
,,,,,,,7,,5,,
,,,,,,,4,,6,,
,,,,,,,8,,4,,
,,,,,,,4,,2,,
,,,,,,,4,,9,,
,,,,,,,2,,2,,
,,,,,,,5,,4,,
,,,,,,,3,,9,,
,,,,,,,4,,2,,
,,,,,,,2,,3,,
,,,,,,,7,,4,,
,,,,,,,5,,4,,
,,,,,,,2,,0,,
,,,,,,,27,,2,,
,,,,,,,2,,6,,
,,,,,,,8,,4,,
,,,,,,,10,,1,,
,,,,,,,1,,7,,
,,,,,,,24,,4,,
,,,,,,,9,,3,,
,,,,,,,1,,3,,
,,,,,,,4,,3,,
,,,,,,,2,,3,,
,,,,,,,10,,4,,
,,,,,,,1,,3,,
,,,,,,,8,,3,,
,,,,,,,1,,12,,
,,,,,,,11,,11,,
,,,,,,,5,,3,,
,,,,,,,8,,5,,
,,,,,,,4,,6,,
,,,,,,,3,,1,,
,,,,,,,2,,6,,
,,,,,,,2,,0,,
,,,,,,,1,,1,,
,,,,,,,18,,9,,
,,,,,,,2,,2,,
,,,,,,,10,,2,,
,,,,,,,3,,1,,
,,,,,,,7,,4,,
,,,,,,,4,,3,,
,,,,,,,1,,2,,
,,,,,,,1,,2,,
,,,,,,,11,,0,,
,,,,,,,2,,11,,
,,,,,,,5,,10,,
,,,,,,,3,,17,,
,,,,,,,2,,6,,
,,,,,,,2,,7,,
,,,,,,,7,,4,,
,,,,,,,7,,11,,
,,,,,,,3,,1,,
,,,,,,,2,,4,,
,,,,,,,4,,2,,
,,,,,,,14,,2,,
,,,,,,,9,,3,,
,,,,,,,2,,10,,
,,,,,,,6,,4,,
,,,,,,,1,,2,,
,,,,,,,5,,3,,
,,,,,,,20,,5,,
,,,,,,,6,,2,,
,,,,,,,6,,3,,
,,,,,,,9,,3,,
,,,,,,,1,,9,,
,,,,,,,9,,6,,
,,,,,,,2,,2,,
,,,,,,,5,,1,,
,,,,,,,1,,2,,
,,,,,,,3,,10,,
,,,,,,,4,,1,,
,,,,,,,3,,2,,
,,,,,,,5,,4,,
,,,,,,,1,,8,,
,,,,,,,2,,3,,
,,,,,,,2,,0,,
,,,,,,,4,,2,,
,,,,,,,3,,5,,
,,,,,,,8,,2,,
,,,,,,,2,,5,,
,,,,,,,9,,16,,
,,,,,,,3,,13,,
,,,,,,,3,,2,,
,,,,,,,2,,17,,
,,,,,,,4,,1,,
,,,,,,,4,,2,,
,,,,,,,5,,1,,
,,,,,,,8,,10,,
,,,,,,,3,,1,,
,,,,,,,4,,5,,
,,,,,,,2,,3,,
,,,,,,,7,,2,,
,,,,,,,4,,5,,
,,,,,,,2,,2,,
,,,,,,,2,,6,,
,,,,,,,6,,3,,
,,,,,,,3,,3,,
,,,,,,,4,,1,,
,,,,,,,1,,2,,
,,,,,,,5,,8,,
,,,,,,,1,,1,,
,,,,,,,32,,2,,
,,,,,,,1,,3,,
,,,,,,,30,,8,,
,,,,,,,6,,1,,
,,,,,,,1,,6,,
,,,,,,,1,,5,,
,,,,,,,1,,1,,
,,,,,,,5,,3,,
,,,,,,,3,,1,,
,,,,,,,4,,4,,
,,,,,,,2,,5,,
,,,,,,,1,,2,,
,,,,,,,1,,8,,
,,,,,,,8,,1,,
,,,,,,,3,,5,,
,,,,,,,13,,2,,
,,,,,,,4,,0,,
,,,,,,,4,,4,,
,,,,,,,1,,3,,
,,,,,,,4,,4,,
,,,,,,,3,,1,,
,,,,,,,8,,6,,
,,,,,,,9,,6,,
,,,,,,,1,,1,,
,,,,,,,4,,7,,
,,,,,,,7,,6,,
,,,,,,,14,,8,,
,,,,,,,1,,18,,
,,,,,,,1,,2,,
,,,,,,,1,,3,,
,,,,,,,7,,4,,
,,,,,,,1,,1,,
,,,,,,,3,,18,,
,,,,,,,12,,1,,
,,,,,,,12,,7,,
,,,,,,,1,,3,,
,,,,,,,3,,2,,
,,,,,,,3,,3,,
,,,,,,,14,,7,,
,,,,,,,1,,3,,
,,,,,,,4,,7,,
,,,,,,,4,,10,,
,,,,,,,1,,8,,
,,,,,,,1,,3,,
,,,,,,,8,,5,,
,,,,,,,181,,2,,
,,,,,,,1,,3,,
,,,,,,,6,,1,,
,,,,,,,35,,5,,
,,,,,,,18,,3,,
,,,,,,,4,,6,,
,,,,,,,6,,1,,
,,,,,,,19,,13,,
,,,,,,,42,,2,,
,,,,,,,1,,3,,
,,,,,,,3,,3,,
,,,,,,,1,,5,,
,,,,,,,3,,4,,
,,,,,,,2,,2,,
,,,,,,,1,,4,,
,,,,,,,2,,5,,
,,,,,,,1,,2,,
,,,,,,,26,,10,,
,,,,,,,2,,3,,
,,,,,,,3,,2,,
,,,,,,,2,,9,,
,,,,,,,2,,10,,
,,,,,,,3,,1,,
,,,,,,,3,,15,,
,,,,,,,14,,5,,
,,,,,,,1,,11,,
,,,,,,,23,,4,,
,,,,,,,5,,28,,
,,,,,,,2,,5,,
,,,,,,,1,,7,,
,,,,,,,10,,41,,
,,,,,,,6,,7,,
,,,,,,,4,,4,,
,,,,,,,26,,20,,
,,,,,,,4,,5,,
,,,,,,,1,,22,,
,,,,,,,3,,3,,
,,,,,,,3,,15,,
,,,,,,,4,,20,,
,,,,,,,69,,20,,
,,,,,,,2,,6,,
,,,,,,,5,,40,,
,,,,,,,2,,7,,
,,,,,,,22,,6,,
,,,,,,,23,,7,,
,,,,,,,1,,7,,
,,,,,,,3,,8,,
,,,,,,,1,,2,,
,,,,,,,1,,3,,
,,,,,,,7,,6,,
,,,,,,,3,,11,,
,,,,,,,1,,6,,
,,,,,,,1,,3,,
,,,,,,,4,,10,,
,,,,,,,5,,2,,
,,,,,,,7,,5,,
,,,,,,,1,,6,,
,,,,,,,3,,6,,
,,,,,,,13,,10,,
,,,,,,,4,,6,,
,,,,,,,4,,7,,
,,,,,,,26,,3,,
,,,,,,,3,,13,,
,,,,,,,5,,3,,
,,,,,,,6,,38,,
,,,,,,,5,,29,,
,,,,,,,13,,18,,
,,,,,,,5,,7,,
,,,,,,,1,,5,,
,,,,,,,1,,3,,
,,,,,,,4,,32,,
,,,,,,,1,,10,,
,,,,,,,1,,11,,
,,,,,,,3,,24,,
,,,,,,,11,,39,,
,,,,,,,3,,2,,
,,,,,,,4,,10,,
,,,,,,,15,,15,,
,,,,,,,4,,10,,
,,,,,,,10,,22,,
,,,,,,,5,,5,,
,,,,,,,5,,2,,
,,,,,,,20,,6,,
,,,,,,,7,,6,,
,,,,,,,3,,3,,
,,,,,,,3,,5,,
,,,,,,,4,,18,,
,,,,,,,18,,7,,
,,,,,,,1,,5,,
,,,,,,,1,,17,,
,,,,,,,2,,11,,
,,,,,,,1,,4,,
,,,,,,,3,,9,,
,,,,,,,1,,5,,
,,,,,,,5,,6,,
,,,,,,,13,,10,,
,,,,,,,15,,9,,
,,,,,,,2,,23,,
,,,,,,,3,,8,,
,,,,,,,2,,7,,
,,,,,,,2,,3,,
,,,,,,,13,,4,,
,,,,,,,11,,11,,
,,,,,,,5,,6,,
,,,,,,,13,,6,,
,,,,,,,3,,10,,
,,,,,,,3,,19,,
,,,,,,,3,,6,,
,,,,,,,2,,6,,
,,,,,,,5,,7,,
,,,,,,,1,,3,,
,,,,,,,29,,4,,
,,,,,,,1,,4,,
,,,,,,,4,,11,,
,,,,,,,6,,2,,
,,,,,,,2,,3,,
,,,,,,,4,,2,,
,,,,,,,1,,6,,
,,,,,,,4,,8,,
,,,,,,,18,,2,,
,,,,,,,3,,7,,
,,,,,,,1,,5,,
,,,,,,,2,,2,,
,,,,,,,1,,27,,
,,,,,,,1,,4,,
,,,,,,,6,,12,,
,,,,,,,12,,23,,
,,,,,,,3,,6,,
,,,,,,,3,,5,,
,,,,,,,6,,2,,
,,,,,,,1,,5,,
,,,,,,,9,,25,,
,,,,,,,6,,25,,
,,,,,,,1,,2,,
,,,,,,,6,,3,,
,,,,,,,6,,3,,
,,,,,,,1,,2,,
,,,,,,,2,,2,,
,,,,,,,8,,9,,
,,,,,,,1,,4,,
,,,,,,,1,,13,,
,,,,,,,18,,18,,
,,,,,,,28,,6,,
,,,,,,,10,,8,,
,,,,,,,1,,5,,
,,,,,,,5,,19,,
,,,,,,,8,,7,,
,,,,,,,6,,3,,
,,,,,,,5,,2,,
,,,,,,,6,,4,,
,,,,,,,6,,4,,
,,,,,,,3,,7,,
,,,,,,,6,,7,,
,,,,,,,2,,12,,
,,,,,,,1,,13,,
,,,,,,,1,,4,,
,,,,,,,6,,4,,
,,,,,,,8,,2,,
,,,,,,,4,,5,,
,,,,,,,2,,2,,
,,,,,,,4,,2,,
,,,,,,,1,,18,,
,,,,,,,18,,2,,
,,,,,,,15,,6,,
,,,,,,,2,,9,,
,,,,,,,5,,10,,
,,,,,,,6,,7,,
,,,,,,,1,,5,,
,,,,,,,3,,2,,
,,,,,,,22,,29,,
,,,,,,,3,,2,,
,,,,,,,3,,5,,
,,,,,,,2,,12,,
,,,,,,,7,,9,,
,,,,,,,10,,34,,
,,,,,,,5,,13,,
,,,,,,,1,,2,,
,,,,,,,4,,4,,
,,,,,,,4,,23,,
,,,,,,,2,,5,,
,,,,,,,4,,9,,
,,,,,,,5,,17,,
,,,,,,,8,,3,,
,,,,,,,1,,6,,
,,,,,,,1,,11,,
,,,,,,,4,,6,,
,,,,,,,4,,4,,
,,,,,,,6,,12,,
,,,,,,,2,,2,,
,,,,,,,4,,2,,
,,,,,,,3,,27,,
,,,,,,,2,,4,,
,,,,,,,2,,34,,
,,,,,,,1,,14,,
,,,,,,,9,,18,,
,,,,,,,2,,5,,
,,,,,,,15,,5,,
,,,,,,,8,,10,,
,,,,,,,6,,13,,
,,,,,,,4,,3,,
,,,,,,,4,,3,,
,,,,,,,4,,36,,
,,,,,,,17,,16,,
,,,,,,,4,,9,,
,,,,,,,1,,11,,
,,,,,,,9,,15,,
,,,,,,,2,,15,,
,,,,,,,1,,21,,
,,,,,,,2,,18,,
,,,,,,,5,,9,,
,,,,,,,7,,11,,
,,,,,,,5,,13,,
,,,,,,,2,,4,,
,,,,,,,3,,10,,
,,,,,,,1,,3,,
,,,,,,,3,,3,,
,,,,,,,5,,4,,
,,,,,,,2,,7,,
,,,,,,,5,,3,,
,,,,,,,2,,10,,
,,,,,,,1,,14,,
,,,,,,,13,,7,,
,,,,,,,5,,8,,
,,,,,,,17,,4,,
,,,,,,,4,,5,,
,,,,,,,2,,2,,
,,,,,,,6,,4,,
,,,,,,,8,,2,,
,,,,,,,2,,5,,
,,,,,,,1,,20,,
,,,,,,,2,,2,,
,,,,,,,3,,4,,
,,,,,,,1,,2,,
,,,,,,,2,,13,,
,,,,,,,13,,4,,
,,,,,,,5,,4,,
,,,,,,,1,,1,,
,,,,,,,4,,12,,
,,,,,,,3,,3,,
,,,,,,,17,,2,,
,,,,,,,6,,2,,
,,,,,,,4,,14,,
,,,,,,,6,,3,,
,,,,,,,2,,5,,
,,,,,,,3,,2,,
,,,,,,,6,,2,,
,,,,,,,1,,2,,
,,,,,,,6,,7,,
,,,,,,,1,,3,,
,,,,,,,6,,5,,
,,,,,,,6,,5,,
,,,,,,,4,,11,,
,,,,,,,1,,20,,
,,,,,,,3,,4,,
,,,,,,,8,,2,,
,,,,,,,3,,3,,
,,,,,,,1,,5,,
,,,,,,,1,,7,,
,,,,,,,5,,2,,
,,,,,,,5,,4,,
,,,,,,,1,,1,,
,,,,,,,1,,3,,
,,,,,,,5,,4,,
,,,,,,,4,,9,,
,,,,,,,1,,2,,
,,,,,,,1,,8,,
,,,,,,,4,,7,,
,,,,,,,3,,4,,
,,,,,,,3,,55,,
,,,,,,,7,,3,,
,,,,,,,2,,6,,
,,,,,,,2,,2,,
,,,,,,,5,,73,,
,,,,,,,4,,3,,
,,,,,,,4,,12,,
,,,,,,,1,,2,,
,,,,,,,8,,4,,
,,,,,,,3,,3,,
,,,,,,,3,,0,,
,,,,,,,17,,5,,
,,,,,,,4,,2,,
,,,,,,,3,,2,,
,,,,,,,1,,5,,
,,,,,,,1,,12,,
,,,,,,,3,,4,,
,,,,,,,6,,3,,
,,,,,,,10,,2,,
,,,,,,,7,,16,,
,,,,,,,3,,3,,
,,,,,,,3,,2,,
,,,,,,,4,,3,,
,,,,,,,4,,13,,
,,,,,,,18,,11,,
,,,,,,,1,,7,,
,,,,,,,3,,19,,
,,,,,,,1,,2,,
,,,,,,,5,,13,,
,,,,,,,6,,10,,
,,,,,,,1,,2,,
,,,,,,,1,,3,,
,,,,,,,1,,3,,
,,,,,,,4,,2,,
,,,,,,,4,,2,,
,,,,,,,4,,7,,
,,,,,,,2,,7,,
,,,,,,,5,,18,,
,,,,,,,16,,23,,
,,,,,,,3,,1,,
,,,,,,,17,,3,,
,,,,,,,14,,3,,
,,,,,,,1,,2,,
,,,,,,,4,,3,,
,,,,,,,8,,4,,
,,,,,,,1,,50,,
,,,,,,,2,,5,,
,,,,,,,3,,2,,
,,,,,,,1,,3,,
,,,,,,,3,,3,,
,,,,,,,3,,2,,
,,,,,,,10,,32,,
,,,,,,,1,,14,,
,,,,,,,1,,3,,
,,,,,,,5,,10,,
,,,,,,,7,,2,,
,,,,,,,14,,12,,
,,,,,,,1,,2,,
,,,,,,,5,,2,,
,,,,,,,1,,3,,
,,,,,,,4,,5,,
,,,,,,,17,,2,,
,,,,,,,32,,3,,
,,,,,,,2,,4,,
,,,,,,,2,,3,,
,,,,,,,2,,2,,
,,,,,,,20,,5,,
,,,,,,,4,,2,,
,,,,,,,4,,3,,
,,,,,,,3,,2,,
,,,,,,,8,,17,,
,,,,,,,33,,4,,
,,,,,,,11,,3,,
,,,,,,,7,,2,,
,,,,,,,1,,2,,
,,,,,,,49,,3,,
,,,,,,,3,,3,,
,,,,,,,3,,4,,
,,,,,,,1,,59,,
,,,,,,,6,,6,,
,,,,,,,2,,5,,
,,,,,,,1,,2,,
,,,,,,,11,,5,,
,,,,,,,4,,4,,
,,,,,,,6,,10,,
,,,,,,,1,,2,,
,,,,,,,2,,43,,
,,,,,,,6,,82,,
,,,,,,,2,,2,,
,,,,,,,1,,3,,
,,,,,,,9,,2,,
,,,,,,,1,,7,,
,,,,,,,3,,3,,
,,,,,,,2,,3,,
,,,,,,,3,,21,,
,,,,,,,1,,3,,
,,,,,,,1,,17,,
,,,,,,,1,,2,,
,,,,,,,2,,2,,
,,,,,,,2,,4,,
,,,,,,,3,,8,,
,,,,,,,2,,6,,
,,,,,,,9,,7,,
,,,,,,,2,,2,,
,,,,,,,3,,4,,
,,,,,,,29,,5,,
,,,,,,,11,,15,,
,,,,,,,5,,3,,
,,,,,,,4,,2,,
,,,,,,,3,,19,,
,,,,,,,4,,6,,
,,,,,,,3,,2,,
,,,,,,,3,,12,,
,,,,,,,3,,5,,
,,,,,,,2,,3,,
,,,,,,,2,,5,,
,,,,,,,4,,7,,
,,,,,,,3,,2,,
,,,,,,,3,,6,,
,,,,,,,2,,9,,
,,,,,,,2,,5,,
,,,,,,,4,,7,,
,,,,,,,5,,2,,
,,,,,,,14,,3,,
,,,,,,,4,,7,,
,,,,,,,4,,14,,
,,,,,,,9,,7,,
,,,,,,,6,,12,,
,,,,,,,1,,4,,
,,,,,,,4,,2,,
,,,,,,,2,,6,,
,,,,,,,8,,15,,
,,,,,,,2,,5,,
,,,,,,,4,,45,,
,,,,,,,4,,4,,
,,,,,,,2,,0,,
,,,,,,,14,,2,,
,,,,,,,9,,21,,
,,,,,,,4,,2,,
,,,,,,,1,,0,,
,,,,,,,2,,4,,
,,,,,,,1,,2,,
,,,,,,,10,,7,,
,,,,,,,1,,2,,
,,,,,,,8,,12,,
,,,,,,,5,,2,,
,,,,,,,2,,7,,
,,,,,,,5,,10,,
,,,,,,,2,,4,,
,,,,,,,3,,3,,
,,,,,,,8,,3,,
,,,,,,,4,,8,,
,,,,,,,4,,6,,
,,,,,,,2,,30,,
,,,,,,,2,,2,,
,,,,,,,8,,8,,
,,,,,,,2,,4,,
,,,,,,,5,,19,,
,,,,,,,11,,23,,
,,,,,,,8,,13,,
,,,,,,,4,,6,,
,,,,,,,12,,3,,
,,,,,,,1,,22,,
,,,,,,,1,,8,,
,,,,,,,3,,4,,
,,,,,,,1,,3,,
,,,,,,,6,,2,,
,,,,,,,3,,7,,
,,,,,,,2,,10,,
,,,,,,,6,,6,,
,,,,,,,2,,2,,
,,,,,,,12,,5,,
,,,,,,,3,,4,,
,,,,,,,5,,25,,
,,,,,,,7,,13,,
,,,,,,,1,,4,,
,,,,,,,2,,6,,
,,,,,,,4,,7,,
,,,,,,,4,,63,,
,,,,,,,3,,10,,
,,,,,,,4,,1,,
,,,,,,,7,,40,,
,,,,,,,12,,10,,
,,,,,,,1,,6,,
,,,,,,,5,,3,,
,,,,,,,1,,7,,
,,,,,,,5,,2,,
,,,,,,,2,,8,,
,,,,,,,2,,24,,
,,,,,,,1,,2,,
,,,,,,,3,,34,,
,,,,,,,1,,5,,
,,,,,,,5,,0,,
,,,,,,,2,,3,,
,,,,,,,8,,8,,
,,,,,,,2,,15,,
,,,,,,,3,,0,,
,,,,,,,30,,5,,
,,,,,,,4,,16,,
,,,,,,,1,,165,,
,,,,,,,1,,17,,
,,,,,,,2,,4,,
,,,,,,,4,,10,,
,,,,,,,4,,0,,
,,,,,,,3,,2,,
,,,,,,,1,,2,,
,,,,,,,3,,99,,
,,,,,,,1,,3,,
,,,,,,,12,,6,,
,,,,,,,2,,47,,
,,,,,,,2,,0,,
,,,,,,,3,,10,,
,,,,,,,2,,1,,
,,,,,,,2,,16,,
,,,,,,,4,,2,,
,,,,,,,2,,1,,
,,,,,,,5,,3,,
,,,,,,,3,,18,,
,,,,,,,9,,15,,
,,,,,,,1,,3,,
,,,,,,,3,,7,,
,,,,,,,1,,4,,
,,,,,,,1,,5,,
,,,,,,,6,,16,,
,,,,,,,13,,2,,
,,,,,,,1,,2,,
,,,,,,,3,,5,,
,,,,,,,1,,4,,
,,,,,,,4,,17,,
,,,,,,,1,,7,,
,,,,,,,20,,3,,
,,,,,,,1,,10,,
,,,,,,,5,,0,,
,,,,,,,1,,19,,
,,,,,,,2,,10,,
,,,,,,,4,,3,,
,,,,,,,18,,17,,
,,,,,,,2,,14,,
,,,,,,,1,,2,,
,,,,,,,1,,4,,
,,,,,,,2,,6,,
,,,,,,,11,,2,,
,,,,,,,6,,17,,
,,,,,,,1,,0,,
,,,,,,,2,,3,,
,,,,,,,5,,290,,
,,,,,,,1,,2,,
,,,,,,,1,,10,,
,,,,,,,2,,15,,
,,,,,,,2,,4,,
,,,,,,,5,,3,,
,,,,,,,17,,12,,
,,,,,,,5,,1,,
,,,,,,,1,,21,,
,,,,,,,4,,49,,
,,,,,,,5,,4,,
,,,,,,,19,,6,,
,,,,,,,1,,4,,
,,,,,,,2,,15,,
,,,,,,,1,,7,,
,,,,,,,2,,9,,
,,,,,,,4,,3,,
,,,,,,,3,,41,,
,,,,,,,11,,1,,
,,,,,,,5,,21,,
,,,,,,,7,,0,,
,,,,,,,6,,1,,
,,,,,,,2,,45,,
,,,,,,,2,,56,,
,,,,,,,26,,8,,
,,,,,,,5,,8,,
,,,,,,,6,,13,,
,,,,,,,3,,5,,
,,,,,,,4,,16,,
,,,,,,,13,,3,,
,,,,,,,3,,7,,
,,,,,,,6,,11,,
,,,,,,,2,,2,,
,,,,,,,3,,14,,
,,,,,,,2,,3,,
,,,,,,,2,,3,,
,,,,,,,1,,5,,
,,,,,,,1,,2,,
,,,,,,,2,,14,,
,,,,,,,11,,33,,
,,,,,,,4,,4,,
,,,,,,,6,,3,,
,,,,,,,7,,3,,
,,,,,,,3,,4,,
,,,,,,,5,,20,,
,,,,,,,6,,13,,
,,,,,,,1,,16,,
,,,,,,,1,,42,,
,,,,,,,3,,3,,
,,,,,,,2,,39,,
,,,,,,,2,,3,,
,,,,,,,4,,8,,
,,,,,,,4,,0,,
,,,,,,,6,,4,,
,,,,,,,8,,20,,
,,,,,,,8,,2,,
,,,,,,,6,,104,,
,,,,,,,12,,3,,
,,,,,,,4,,3,,
,,,,,,,1,,3,,
,,,,,,,3,,23,,
,,,,,,,6,,1,,
,,,,,,,5,,2,,
,,,,,,,2,,10,,
,,,,,,,1,,11,,
,,,,,,,1,,3,,
,,,,,,,1,,25,,
,,,,,,,1,,1,,
,,,,,,,2,,15,,
,,,,,,,6,,0,,
,,,,,,,12,,3,,
,,,,,,,3,,8,,
,,,,,,,8,,4,,
,,,,,,,6,,28,,
,,,,,,,4,,5,,
,,,,,,,4,,38,,
,,,,,,,2,,7,,
