FFAndroidWFM,FFAndroidNWFM,IndustryWFM,IndustryNWFM,WikiWFM,WikiNWFM,EclipseWFM,EclipseNWFM,FirefoxWFM,FirefoxNWFM,MoodleWFM,MoodleNWFM
6,49,1,10,1097,1767,65,211,692,1306,1362,567
1,28,1,10,745,1722,855,1727,26,1363,225,5
0,0,10,9,1198,1636,105,1761,380,1457,144,4
62,347,12,0,455,1924,57,1470,264,922,1028,566
3,86,0,6,438,0,308,2273,3065,1067,240,1981
1,10,0,0,3285,0,13,2308,193,1448,0,565
66,52,12,10,10,815,2,49,368,1338,903,2557
6,21,0,6,687,50,1255,2888,35,1513,840,565
22,65,0,11,1498,509,6,1879,0,1328,32,565
6,77,12,9,801,2,1307,48,648,798,48,2693
30,18,12,30,47,338,476,1840,0,854,940,565
23,2,0,6,665,72,36,681,322,2567,0,564
196,25,0,9,786,39,77,699,0,894,44,564
0,9,0,9,295,124,1378,69,110,567,210,808
464,28,1,9,222,7,9,18,312,1337,845,563
32,15,15,6,1436,8,63,12,314,1391,1743,563
28,378,1,0,172,143,144,65,34,464,285,442
0,94,2,9,630,196,63,1798,14,1378,151,562
20,50,1,0,1463,514,160,1706,14,808,172,562
315,7,1,5,792,236,35,2745,417,389,1472,562
36,84,0,5,766,5,1,2745,267,1297,149,562
0,1,0,18,16,107,65,2745,473,708,1626,1051
39,14,6,5,950,581,64,2745,167,832,179,562
1,178,0,0,673,299,0,2745,0,4310,193,560
0,27,11,3,650,139,839,2745,291,563,49,560
30,11,11,4,153,0,548,1706,992,1337,428,559
182,223,2,9,879,20,66,482,345,644,1682,1049
11,5,5,67,0,96,49,2744,0,900,18,559
147,6,20,73,1025,10,31,2744,0,1845,14,558
0,14,6,73,567,86,873,1986,947,808,46,558
38,74,1,9,0,17,278,579,2515,1363,357,557
444,109,1,4,1,254,112,58,18,851,1336,557
1,57,1,67,1899,297,1,2737,709,1009,272,1162
34,22,1,73,345,89,1942,1356,1343,1052,1338,2131
19,42,0,73,992,77,26,683,752,1436,416,1039
29,429,0,67,1983,78,27,1683,624,637,412,555
0,34,0,9,3,53,68,41,0,555,1172,555
25,58,0,73,1778,0,870,846,164,1337,1360,555
0,13,5,73,642,235,17,74,802,1386,1813,1044
79,3,5,67,1541,167,41,673,964,1376,445,554
95,69,5,9,3,139,57,2199,308,776,1581,0
104,18,40,5,871,196,17,0,873,1363,46,554
375,1,5,67,117,68,860,42,1599,280,63,1425
364,35,5,72,1780,118,28,84,326,1126,1822,553
73,236,0,73,670,23,8,1678,679,1531,55,554
6,10,0,73,0,0,21,2720,63,1344,169,554
144,25,1,73,1,1780,0,669,194,1401,447,554
67,62,0,9,1739,99,0,668,1655,854,1391,554
280,43,9,67,996,6,8,29,191,1324,0,554
5,50,29,3,798,178,8,2717,298,1373,331,553
2,19,56,5,1186,74,6,2717,0,1362,190,1583
767,40,4,9,0,62,23,898,29,702,65,553
0,27,1,5,52,0,867,2717,2,979,1399,553
104,12,0,12,18,65,89,2717,448,1043,22,553
28,48,1,0,1290,2080,14,0,280,1343,1,1529
6,25,1,9,4,2061,0,2716,448,990,101,552
212,2,12,5,6,1845,0,453,854,2351,419,552
10,174,8,9,0,1822,530,1,102,1385,51,552
29,133,7,0,149,50,1098,1676,250,1206,546,552
17,93,16,18,0,44,15,32,744,1972,438,552
0,68,0,5,529,1,5,449,294,1324,119,552
70,27,36,72,78,210,322,28,190,866,1427,25
41,33,3,11,1516,59,16,0,261,702,162,552
6,35,2,0,1165,1,9,853,2868,1539,94,552
84,111,6,0,68,38,824,246,0,999,76,552
11,5,25,0,0,118,0,2704,342,676,6,594
10,21,7,9,2,94,29,10,615,820,1226,551
17,113,0,9,1153,0,29,68,874,1336,493,549
22,65,11,5,11,25,796,269,237,1960,103,551
64,5,11,66,529,1845,14,35,85,945,1437,551
0,5,11,5,0,1843,13,1,316,1360,1731,551
9,8,11,49,1402,363,3,2412,0,757,1231,548
22,15,11,1,600,0,16,9,0,845,64,550
32,159,11,1,1267,3,7,230,157,908,649,550
18,100,11,8,805,0,0,8,57,1356,142,2402
15,7,11,2,14,0,7,2,67,1201,17,2542
5,7,11,2,1345,0,1763,7,88,1427,249,550
15,23,11,7,708,19,12,7,0,826,412,550
190,18,13,7,541,78,1,4,184,816,1073,547
0,2,13,14,11,0,309,739,0,436,1465,549
143,312,9,14,746,601,1188,739,834,1961,5,1493
38,6,4,11,1598,6,1188,6,0,945,1160,2153
282,8,0,7,0,28,122,738,1,1687,104,549
0,84,0,14,1319,74,0,1638,12,824,243,549
37,13,5,0,1261,105,3,633,421,1210,313,874
212,12,0,0,610,41,1476,714,1856,1338,194,548
14,6,1,0,875,292,3,2,504,1482,91,548
26,29,0,1,2596,12,4,631,307,854,0,547
369,211,0,0,1465,562,1,1749,825,1624,1513,547
136,2,3,0,24,231,1,5,123,1526,206,547
0,0,10,0,420,525,22,1,197,3509,327,547
9,304,5,0,28,1,13,40,960,1325,227,547
94,127,3,1,461,209,55,625,346,680,56,547
10,398,0,1,1021,118,0,36,74,928,703,546
60,8,1,0,732,141,11,680,0,1295,1539,546
48,12,1,0,916,114,152,621,2,1443,1235,546
95,195,0,1,1213,110,484,621,357,1309,224,546
24,8,0,0,1779,21,411,2009,0,403,650,545
185,39,2,0,409,123,4,620,910,622,0,545
22,62,62,7,816,30,33,2508,985,657,134,546
11,9,0,7,1649,23,1094,787,18,2568,1560,545
0,3,0,0,1034,97,10,239,421,858,140,2633
1,27,1,1,903,36,14,1667,0,955,151,544
24,31,1,6,220,21,153,25,71,1426,616,543
0,19,3,3,721,8,203,613,212,1041,1561,543
2,54,0,3,0,7,291,0,171,1152,625,543
41,0,0,6,3,52,1,828,488,1003,56,543
30,62,0,1,1671,135,815,608,15,368,1266,542
34,5,3,0,532,79,126,4,849,1512,1698,541
29,11,8,21,1635,183,4,1663,736,857,1687,541
8,0,13,0,1450,70,3,1610,963,987,370,540
6,21,68,0,1570,213,3,1621,177,857,445,0
85,36,4,1,1692,1966,3,459,554,348,6,2500
14,102,0,0,895,1777,2,2131,2086,748,1273,540
36,66,0,1,624,285,0,602,209,1412,0,539
54,21,7,1,1550,0,0,1599,52,103,1189,2531
19,2,7,0,1329,58,1,2481,323,818,0,539
5,104,1,0,437,601,1,811,1,1255,4,539
54,27,48,6,435,8,1527,4,560,1437,0,539
112,55,41,7,1278,571,188,211,2012,809,1,539
486,55,0,1,1567,76,0,355,636,922,743,537
0,30,1,64,928,0,2382,1641,952,285,1,974
68,85,0,0,839,32,0,2639,9,812,0,1026
29,69,0,7,423,0,0,2639,434,852,1600,2318
0,14,2,1,0,0,166,2748,764,683,1605,1731
6,57,2,22,698,512,0,586,590,1402,515,2436
212,33,1,2,133,58,16,7,549,951,1227,779
6,0,4,0,35,2100,93,0,1,463,1622,534
18,9,1,0,25,2069,4,1825,384,1325,51,534
6,21,16,7,536,277,0,1374,266,1544,1232,534
0,13,12,3,114,1732,10,1657,705,832,0,1024
139,1707,12,5,264,2259,0,4,2493,1117,309,554
39,12,3,0,1,19,15,1597,1949,719,599,534
4,2,0,0,13,674,0,128,71,2161,1631,1017
188,52,2,2,12,11,0,581,589,730,2,2358
80,6,4,0,846,59,91,1063,0,1525,6,533
112,32,2,21,99,34,7,69,6,1919,1269,533
186,23,18,0,9,305,5,49,1,2810,10,533
13,36,21,1,12,33,9,2631,593,1226,83,2955
23,5,2,9,15,28,1513,2631,13,853,40,532
254,106,34,2,14,55,0,2201,1653,807,836,2524
5,74,4,1,549,79,1578,29,434,1434,342,532
6,62,3,7,5,2,8,195,707,817,1360,2523
6,211,3,7,218,27,1506,1586,0,1371,1672,2039
44,41,0,0,6,54,2,1156,19,1314,36,531
15,92,9,3,285,12,0,22,3202,1342,7,531
164,53,3,2,58,1,0,1692,18,1127,3,531
23,84,3,63,402,129,115,34,828,1115,1290,2523
28,32,2,7,36,227,392,2,1219,1443,260,2312
3,5,3,21,1468,2358,800,1613,1200,3211,261,83
27,176,0,5,0,81,450,1437,0,2704,1473,530
54,39,1,5,306,267,615,0,171,824,39,530
34,26,3,3,123,36,132,127,903,1391,2,622
63,80,3,0,2323,365,34,1569,31,1191,1,2382
481,1,3,7,2,145,0,9,746,1089,2056,2988
102,9,0,21,2949,72,456,558,1,1386,1698,774
535,195,4,5,1,213,0,2610,1325,988,40,529
1,7,0,0,241,388,0,700,0,1356,246,529
416,39,3,0,181,98,802,2613,151,890,98,529
132,48,3,0,266,132,5,401,1257,1908,298,529
3,139,32,3,336,3,1125,158,184,1013,304,529
5,0,8,0,485,76,108,2786,463,984,19,528
0,0,13,5,187,54,0,1226,0,1455,3,2520
212,21,0,0,411,0,108,1898,392,1121,36,527
11,15,0,0,253,15,288,777,282,1363,67,526
229,2,7,1,3,287,5,3,0,821,639,6
0,286,8,5,352,580,841,718,580,1402,1,683
20,90,20,1,430,439,6,550,807,2133,68,525
45,121,8,0,97,266,819,4,634,1336,1518,525
17,162,2,5,92,54,1,38,879,1649,158,525
0,2,4,0,525,0,5,1599,0,790,787,525
211,94,0,0,655,136,8,5,658,1435,1274,525
10,67,4,1,465,868,181,545,1180,1510,623,818
51,272,0,1,255,67,453,1069,100,1947,332,525
9,43,5,3,423,618,391,16,8,2715,0,2335
29,9,0,0,129,76,0,545,56,1,36,524
186,26,2,5,1052,11,0,545,119,0,0,523
20,13,0,1,860,0,1741,2259,34,2,0,522
136,150,0,20,460,274,22,716,10,20,154,522
98,7,4,21,452,67,8,3,2377,2226,1467,2398
6,20,5,1,763,128,438,1143,511,467,2433,2126
412,1490,5,1,100,34,1770,1,132,126,471,522
199,90,14,1,98,2,3,532,70,488,727,1431
191,36,28,0,760,2,428,24,1066,564,359,521
4,307,43,1,246,23,1221,699,409,55,0,521
7,137,43,2,444,1772,1,1556,157,347,17,2513
41,37,3,5,449,1743,17,174,764,320,22,520
2,55,5,0,2381,0,2,132,809,72,0,520
6,15,0,1,2055,7,1130,2273,26,39,160,519
60,7,3,57,13,31,1,530,3177,86,669,519
9,120,3,0,2011,1214,103,14,316,551,8,517
16,39,4,0,1933,0,0,1546,0,128,1965,517
55,2,7,2,1845,385,2,530,0,60,371,516
6,5,4,0,1779,9,2,530,852,719,3,1541
8,266,0,0,1738,98,625,7,2785,226,527,2445
87,55,6,37,1707,107,758,529,265,94,2243,515
338,11,2,1,1582,93,444,1119,524,275,21,514
33,100,7,1,127,66,1134,1554,78,376,2024,514
30,91,5,1,0,3,203,16,1154,433,8,513
111,13,2,1,1404,107,2352,1544,1635,99,501,513
61,2,7,1,1367,101,8,2088,554,152,2033,2504
0,31,93,6,1362,207,316,0,0,69,1,512
125,14,0,1,3,207,77,693,857,242,1360,512
5,74,0,30,0,38,636,2577,0,232,21,545
251,155,0,0,38,6,0,1100,0,511,61,2503
428,54,17,1,92,2036,621,744,11,91,2189,511
6,32,0,1,1307,1697,2362,16,161,112,44,2501
1,46,0,1,1774,125,0,1549,1092,59,45,509
2,4,1,0,0,200,756,696,265,254,48,509
89,17,3,0,328,174,11,524,1239,967,49,535
237,180,1,7,1341,0,160,524,27,320,444,544
212,62,13,1,0,1403,41,524,187,551,51,641
35,86,13,1,0,419,4,1645,254,441,54,508
274,3,0,1,1017,55,11,745,924,398,100,508
336,52,12,23,0,22,2,743,72,372,450,1113
50,230,14,1,413,398,27,1538,906,264,57,508
16,22,13,1,0,104,191,522,0,248,2485,507
32,10,13,1,907,159,3041,2,517,1468,2067,508
12,195,1,1,60,1868,309,987,1235,26,829,507
303,67,0,5,0,949,782,0,450,364,79,503
21,120,0,0,0,929,804,1842,474,236,83,506
0,53,0,0,1641,177,13,2571,611,61,81,505
35,76,0,0,3,127,12,2570,0,69,115,19
39,28,8,0,1,1124,1553,1381,279,414,157,504
96,77,8,0,0,96,1399,874,1,793,103,993
32,3,0,21,764,382,3,739,86,574,2130,992
4,20,8,6,0,314,0,516,771,39,103,1004
243,36,2,21,708,552,215,320,3778,38,506,502
155,11,7,1,696,75,11,1791,0,104,112,501
1,42,3,6,9,4,10,1531,45,386,111,501
2,54,2,6,67,104,3,1993,187,184,115,501
53,4,51,62,634,174,98,515,126,66,203,501
5,152,31,1,0,8,80,5,12,40,124,501
22,53,0,56,805,0,651,6,197,247,125,501
46,12,0,56,30,0,167,16,93,40,127,501
168,28,0,15,1817,523,1,5,871,1395,168,501
146,2,23,0,89,1,7,5,195,487,131,501
12,7,7,1,795,138,7,512,10,138,824,862
22,321,21,0,917,0,129,3,326,91,137,500
3,70,0,67,1175,2054,3,733,0,20,512,500
14,14,0,0,183,1641,0,2563,0,84,2316,2105
4,4,0,0,341,75,6,3,2,1018,142,500
302,34,0,0,461,389,2946,2562,225,446,143,0
0,1,13,1,1179,0,0,2835,595,1037,156,989
208,24,0,0,0,72,3136,2561,37,518,748,989
41,23,7,0,934,275,23,0,1310,63,2520,2491
242,203,0,0,1200,0,202,1082,0,44,197,499
132,4,8,0,170,36,761,506,502,272,411,498
0,45,8,0,646,58,1,0,812,1654,141,498
142,304,0,0,343,2,1402,505,572,18,410,498
3,13,1,42,1442,42,0,1530,975,224,1647,497
213,23,1,1,69,0,46,0,344,410,227,497
23,83,2,0,0,769,5,2557,28,318,722,497
224,27,0,0,853,17,155,0,729,17,231,497
27,1,23,0,580,11,0,2556,303,2160,501,2406
394,110,0,0,367,5,430,503,456,460,261,497
8,62,0,0,138,138,13,0,75,260,265,497
69,0,0,56,0,1472,216,502,621,178,266,1258
43,106,0,0,1465,823,275,501,0,362,274,497
3,42,4,0,2078,0,98,2555,1,1,1223,497
15,31,6,0,277,3,155,2086,15,45,2734,496
144,90,5,0,864,1,21,1516,121,286,779,496
33,91,4,0,0,2,0,456,0,64,875,496
34,0,2,0,734,193,0,498,147,2219,292,496
0,33,1,0,1,686,5,2549,74,30,292,496
7,162,0,41,636,2134,43,2549,849,211,302,496
217,83,0,0,447,0,46,9,1601,190,304,496
1,26,0,0,4,0,4,2549,537,73,1732,496
49,39,0,0,6,158,14,47,3138,224,1277,496
2,29,9,0,0,14,55,495,1235,328,2157,496
255,42,4,0,81,18,3388,962,8,1103,2767,496
120,105,25,0,25,228,0,2547,965,17,2160,496
1,41,25,0,6,187,13,717,66,47,1771,1366
4,76,10,1,818,657,2,35,0,358,2167,495
1,41,0,0,79,371,1,1789,19,48,368,495
0,7,0,0,122,7,10,1466,3,239,2183,495
16,40,3,1,413,70,290,1676,3162,372,1989,495
177,293,8,0,474,4,0,1466,1,231,877,495
326,72,0,0,311,1763,2347,1466,996,535,389,495
40,803,27,0,236,2217,119,1503,3553,572,933,495
23,80,0,0,950,281,19,2543,583,28,415,2487
6,26,5,0,1217,0,1971,2543,734,763,429,417
56,5,7,0,0,70,214,1709,0,223,1372,2486
26,5,12,20,1282,2,65,30,27,329,433,494
3,57,0,0,1010,1,77,488,3,367,435,492
7,73,7,0,967,1,203,874,3,1,2468,492
8,1,3,0,264,60,0,686,0,181,477,492
174,49,3,6,433,2077,0,484,1,558,963,492
147,120,0,6,175,1993,3,706,1164,253,464,492
12,84,0,0,1773,1844,2,267,0,269,1069,489
141,9,9,0,1783,1672,333,421,38,115,961,491
687,35,9,8,1783,1631,2199,1197,0,54,475,2343
0,25,9,0,74,1367,0,1926,179,13,482,491
0,94,2,0,0,482,747,21,57,15,484,491
10,15,2,6,36,780,721,972,2839,268,2172,491
303,98,0,0,3,9,0,1800,0,0,486,699
10,0,0,6,1784,50,6,1051,1026,315,490,490
244,17,16,0,208,89,178,697,1528,499,490,731
226,162,5,1,959,16,721,542,301,108,505,490
130,20,,0,0,1862,195,94,748,316,2506,490
6,0,,1,238,1848,1651,0,8,484,519,490
15,0,,8,0,20,1,897,9,121,531,490
42,89,,0,3,391,54,0,13,130,1755,2482
64,65,,15,1025,16,361,3,2191,264,554,491
6,252,,0,823,277,2,468,42,0,561,490
5,48,,0,0,8,725,14,298,143,1006,490
20,6,,0,108,781,23,1792,229,262,566,489
10,106,,1,569,17,2,4,367,186,567,489
31,6,,0,1488,1593,271,1478,130,71,2575,488
0,5,,0,617,955,0,2511,58,316,681,2341
1,30,,2,0,441,366,10,106,87,698,2480
95,77,,4,852,42,5,167,252,81,721,488
39,96,,0,764,1142,59,455,245,259,750,660
153,5,,0,734,189,64,129,533,1248,764,488
1,6,,0,727,2076,138,1319,329,27,776,521
107,48,,6,909,0,706,685,0,60,776,487
1,82,,0,2064,1023,41,246,342,304,797,487
5,22,,6,1550,33,0,0,88,437,813,2479
28,44,,6,1093,0,952,5,23,30,924,976
5,15,,0,1044,764,295,453,0,46,936,487
196,56,,0,1682,843,1619,452,175,322,1091,27
4,49,,8,898,8,0,1480,2,534,1099,486
48,53,,12,1509,1831,273,0,236,30,1106,493
5,24,,0,262,1632,0,0,178,169,1107,486
844,5,,0,2776,823,706,315,72,260,1107,512
9,86,,0,2154,24,74,1461,58,342,1107,582
122,71,,6,1178,0,335,503,165,529,1121,2567
4,68,,0,1257,484,0,7,334,417,1240,485
160,31,,0,285,2,690,636,843,100,1287,485
36,21,,7,13,23,0,3,6,152,1294,0
42,4,,0,1047,2281,135,434,332,686,100,484
121,64,,0,2278,74,26,1,52,7,111,484
330,12,,0,8,1731,62,594,934,1083,11,484
59,21,,0,2446,1698,682,1695,939,876,12,484
63,86,,0,2880,1693,326,1001,296,470,265,526
537,6,,0,2667,0,4,1,163,218,0,484
292,49,,0,2179,0,3,1440,118,80,687,484
292,42,,0,742,66,993,452,38,1060,50,1877
110,3,,1,1769,68,29,15,4,504,0,483
541,20,,0,1,880,0,1184,176,440,750,483
275,331,,6,2566,182,0,20,0,306,106,483
292,50,,0,1799,0,1028,855,19,623,376,509
109,100,,0,133,1,0,658,3,147,439,483
275,36,,0,2201,225,259,2421,1599,210,1652,482
292,3,,6,1193,677,204,685,93,369,708,482
275,0,,48,3,1,4,1589,1395,221,0,483
294,98,,0,1435,1295,19,51,1,60,1,160
68,86,,0,1219,779,1132,5,0,1275,221,482
404,0,,0,642,618,359,598,124,222,0,518
27,121,,7,1735,0,0,399,619,84,0,1062
291,50,,0,1641,422,45,2330,53,411,841,481
21,0,,22,744,1,2,398,2451,520,1,481
286,0,,0,998,1310,305,601,146,491,32,481
45,206,,0,304,916,687,404,141,203,43,479
97,48,,4,971,736,8,1448,7,530,204,479
60,106,,0,1478,1270,0,177,0,144,119,479
21,6,,0,300,0,0,146,797,330,1346,479
149,4,,0,2046,1032,36,1161,31,209,1382,479
75,0,,26,189,497,36,90,1777,2282,0,479
39,41,,6,81,501,34,1003,12,0,14,478
128,30,,0,1945,4,8,2438,109,87,3,478
52,57,,67,1796,1723,1491,385,1,67,2,479
62,8,,0,1706,0,56,2342,2063,179,0,477
2,3,,0,1653,435,263,96,244,262,9,477
224,49,,0,1747,421,124,1256,437,272,44,477
66,6,,0,2217,2,4,2434,84,541,47,2469
62,81,,0,1752,59,152,581,771,275,0,477
53,150,,15,1727,767,663,1782,267,184,3,477
27,0,,0,1495,0,772,170,288,221,6,474
62,8,,6,942,0,17,378,0,476,0,959
38,15,,0,1608,2092,12,376,559,28,1,476
90,42,,6,1881,231,111,2428,179,102,44,476
42,26,,1,966,0,33,769,2,505,6,476
27,43,,0,516,435,329,374,25,551,0,476
60,63,,54,503,163,553,936,1910,108,1,476
2,55,,61,2666,210,13,0,205,257,0,476
129,158,,7,2733,3,70,714,1009,341,72,473
69,28,,0,1355,2029,805,568,25,493,0,476
56,21,,0,5,7,14,367,175,192,14,476
49,79,,0,205,1,20,365,0,76,22,475
80,67,,42,0,13,45,267,277,568,28,475
16,92,,0,5,0,20,2377,199,870,34,876
479,190,,4,30,14,6,364,2490,172,1,475
24,49,,0,34,426,33,516,482,320,21,475
16,23,,0,90,0,3,495,400,829,0,475
63,35,,1,2374,50,36,2,295,281,41,2079
2,258,,42,2022,410,52,143,0,77,0,2484
103,7,,1,695,14,14,150,72,927,26,2467
69,58,,1,2573,0,251,1,16,487,0,475
6,148,,33,1009,5,1558,140,443,339,31,474
5,35,,0,1302,863,296,1355,509,583,56,474
36,57,,0,233,1965,6,0,20,3,0,474
33,138,,11,1362,0,279,44,59,136,39,474
57,260,,11,1361,1,14,1365,8,202,13,474
9,19,,0,100,483,278,1353,31,594,0,474
34,68,,0,1004,515,0,571,1881,541,9,474
69,4,,1,191,0,19,8,85,128,68,471
20,140,,1,1305,929,273,346,117,204,15,1344
29,77,,33,177,747,57,1,85,359,5,473
15,91,,33,2668,347,314,0,0,417,12,473
84,0,,11,2170,726,649,0,38,51,21,473
96,14,,0,2134,560,1029,0,651,61,2,473
84,23,,34,1911,312,269,1396,72,205,87,473
39,190,,0,2938,0,38,1359,572,98,0,513
115,0,,0,924,1,0,343,26,42,10,472
97,26,,0,1545,185,3,1358,74,59,122,472
49,16,,0,232,6,267,565,174,314,0,472
47,25,,0,494,0,183,340,84,189,35,472
0,47,,0,117,1522,271,171,150,203,26,472
15,55,,0,1331,0,32,339,2,433,134,505
66,82,,0,2,783,504,338,752,56,19,472
87,115,,0,397,780,607,564,525,667,0,471
35,11,,0,1155,773,21,1353,370,384,13,471
55,85,,0,26,710,0,336,117,1870,8,471
47,82,,0,0,708,48,118,0,155,0,2893
63,84,,0,2007,0,446,0,1,156,84,471
60,20,,1,1978,0,0,2611,762,228,0,471
83,4,,68,1917,1,0,1280,379,694,27,471
9,4,,0,0,432,1,597,0,519,17,2463
412,20,,0,2247,1,631,116,6,1111,30,470
44,15,,0,1773,0,630,595,204,382,0,470
72,8,,1,2053,0,51,1383,1,597,9,470
163,1,,0,1451,2,629,104,325,231,9,470
60,29,,1,2356,0,0,285,1,691,27,2432
46,0,,1,1286,0,1303,327,449,482,5,470
55,308,,42,1264,2,798,0,5,206,18,1892
121,186,,4,1254,702,86,0,232,385,4,470
197,6,,0,1236,0,0,325,16,354,5,710
63,0,,4,1227,494,1,1378,1,138,17,469
56,96,,8,1217,275,626,523,0,428,9,469
49,90,,0,1205,963,254,1975,55,243,55,469
85,282,,5,1261,35,2,1580,0,540,133,469
43,116,,0,1186,35,0,1329,315,415,0,501
111,101,,0,1233,17,410,1312,1722,116,192,468
65,112,,0,1142,9,13,525,7,76,25,489
56,73,,1,1279,0,0,301,31,38,97,468
51,6,,3,1261,24,0,1045,110,418,2,468
273,10,,0,1024,65,233,2354,120,0,0,570
83,41,,0,0,2077,613,39,706,212,2,467
98,14,,4,943,1961,18,498,213,48,184,467
78,62,,0,2990,4,151,1314,0,295,1,467
74,47,,0,3,2,38,4,2,366,2,959
307,33,,0,1279,788,244,51,6,152,58,951
42,52,,1,634,0,1,1311,169,218,13,912
97,5,,6,1896,600,0,6,28,13,148,3
12,315,,0,873,543,3,516,1,431,159,468
63,395,,12,789,12,609,516,148,75,99,466
56,37,,11,1144,6,1014,0,53,650,3,44
549,76,,0,1125,150,449,287,2852,284,22,466
27,21,,3,209,1190,5,866,572,399,225,466
382,31,,11,1438,1088,1,1035,1896,395,0,466
39,8,,5,1826,1786,1192,2723,5,787,59,466
65,35,,5,1821,950,954,1292,0,610,13,466
45,0,,12,1802,1693,5,136,542,384,246,466
61,49,,1,1488,844,4,503,860,391,74,465
375,26,,3,1221,1623,133,60,104,413,19,465
131,148,,1,815,1591,1308,6,1307,87,181,465
93,199,,1,459,1577,378,280,311,426,183,465
85,4,,3,359,1054,392,1642,196,1175,0,464
20,10,,4,25,1527,0,240,85,481,0,464
8,215,,12,773,1493,8,494,908,151,10,464
49,55,,3,2304,1442,12,1275,2,470,191,462
33,1,,0,3210,1404,30,494,628,933,0,464
9,273,,0,1256,1283,124,67,11,132,211,2456
56,77,,0,1242,620,0,829,35,586,0,142
60,274,,0,1,1153,43,31,35,441,50,2456
4,15,,0,174,1116,246,0,107,299,8,704
24,54,,0,79,63,0,108,493,0,277,463
69,2,,4,2038,0,434,580,203,41,24,960
230,6,,0,2678,0,220,2,8,65,25,46
10,74,,0,913,1006,978,71,21,1193,279,463
16,90,,0,1977,311,2,77,9,592,16,463
100,16,,3,1588,380,50,651,111,140,76,463
273,115,,0,476,387,42,1442,136,177,56,463
334,59,,11,1901,205,164,56,1009,342,0,463
147,104,,8,1994,295,2,1323,1007,262,2,463
484,4,,0,332,3,0,340,391,600,0,462
64,116,,0,0,148,59,54,9,206,37,2454
397,80,,0,1021,3,226,54,1041,866,7,461
334,54,,0,1474,93,0,7,24,453,0,461
268,22,,11,1459,1,21,94,0,1549,0,2453
106,7,,0,1450,0,216,1171,499,426,0,487
96,61,,0,27,409,0,622,0,460,0,460
169,14,,10,0,172,240,386,54,454,19,460
212,62,,3,33,1747,162,202,308,244,0,460
16,17,,6,2036,3,216,3,218,2015,4,2451
5,565,,0,117,414,49,5,644,393,13,459
53,87,,0,1,828,7,2212,27,226,10,458
336,91,,0,1767,187,189,5,27,410,1,458
22,18,,0,1857,74,1075,86,2,389,6,1337
64,41,,0,10,321,1,2584,130,1577,9,458
96,76,,0,1475,472,43,1025,0,591,22,454
83,130,,3,124,133,967,0,2256,372,13,457
104,81,,0,2262,1964,0,1263,560,0,36,456
32,60,,0,13,1874,2364,58,36,479,13,456
70,11,,0,1549,2142,26,57,322,456,0,455
34,54,,0,975,1838,965,273,5,41,2,1443
310,108,,54,876,1782,4,1655,122,1375,2,455
83,47,,3,379,1766,238,1429,1941,201,7,672
310,346,,54,2339,136,3,0,685,616,119,552
158,139,,0,162,0,1,67,3,318,0,454
19,90,,0,2619,0,7,713,215,226,0,454
104,60,,3,185,756,9,424,0,1498,0,454
298,73,,4,1198,109,13,2288,542,577,319,898
77,87,,54,918,372,487,1427,0,551,42,453
30,39,,0,844,924,217,2303,481,226,19,453
42,29,,54,1385,568,3,513,166,535,1,453
20,92,,13,1899,122,257,11,569,47,7,453
62,174,,13,215,15,0,178,0,930,186,453
64,0,,3,465,52,0,256,0,317,18,2305
47,62,,0,250,560,20,718,0,1197,8,452
126,47,,0,2180,89,21,0,1,47,34,452
184,94,,3,2094,0,0,2410,122,590,1,451
349,171,,14,1217,345,414,388,518,183,369,451
311,496,,4,812,307,9,643,31,328,154,454
145,214,,14,2,0,13,0,699,10,1,450
79,183,,14,2425,732,432,2575,154,645,169,624
288,83,,5,322,732,194,36,1046,1469,273,449
266,310,,0,863,753,573,358,550,371,364,1587
82,110,,14,1674,8,292,803,234,299,1405,449
39,381,,4,1638,9,125,243,1399,491,1112,449
271,9,,11,258,521,34,2354,0,17,11,449
31,119,,0,388,473,7,1158,243,317,1,449
287,224,,0,1817,2,3,249,0,268,55,449
71,98,,5,1703,481,5,247,569,421,5,449
94,28,,2,640,5,10,21,0,551,1,448
89,70,,6,2064,385,6,489,75,90,7,689
120,28,,3,1,346,37,1248,167,798,174,446
335,80,,0,341,126,189,1255,40,487,0,447
194,37,,11,1753,279,796,0,131,85,177,688
184,4,,0,1074,155,82,0,334,423,2,447
124,144,,0,1252,3,9,1671,393,391,4,2439
61,84,,0,491,124,354,0,91,764,186,446
33,245,,0,785,19,284,21,8,296,390,446
216,34,,2,20,2038,0,2289,160,97,324,446
285,83,,0,1,342,9,572,421,400,41,446
516,80,,0,1566,1853,942,369,205,1605,0,446
46,39,,2,1106,0,471,145,0,257,28,446
65,28,,0,3,0,0,1983,0,661,276,446
28,61,,2,2444,956,232,1407,636,0,201,446
212,47,,0,1768,799,0,1981,6,216,277,446
19,59,,0,2085,768,1,0,69,151,1,446
103,184,,0,1,766,22,0,1758,702,17,446
16,83,,3,5,0,176,228,6,985,2,472
201,42,,2,0,645,0,10,544,532,33,2438
88,81,,2,0,611,559,41,67,92,4,445
69,130,,0,202,0,558,123,13,191,25,445
114,62,,18,78,4,2,3,0,16,8,445
26,100,,0,5,30,235,2,11,183,1,2437
396,54,,18,4,810,1,2,1473,399,2,444
84,42,,2,1,0,2,1403,203,284,315,444
