BugID, ResolutionTime, BugStatus, BugResolution, NumberComments,  NumberAuthors, NumberWatches, BugStatusHistory, BugResolutionHistory, BugStatusResolutionHistory ,
MDL-35907,74, Closed, Cannot Reproduce,5,4,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35813,19, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35789,181, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35732,183, Closed, Cannot Reproduce,8,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35658,0, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35651,0, Closed, Cannot Reproduce,4,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35619,10, Closed, Fixed,7,5,1,Open > Closed > Reopened > Developmentinprogress > Waitingforintegrationreview > Integrationreviewinprogress > Waitingfortesting > Testinginprogress > Tested > Closed, --- > CannotReproduce > Fixed, , 
MDL-35602,191, Closed, Cannot Reproduce,8,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35490,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35452,211, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35391,0, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35360,50, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35182,8, Closed, Cannot Reproduce,2,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35176,277, Closed, Cannot Reproduce,4,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35166,24, Closed, Cannot Reproduce,2,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35137,25, Closed, Cannot Reproduce,4,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35128,279, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-35085,16, Closed, Cannot Reproduce,2,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34999,76, Closed, Cannot Reproduce,6,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34986,56, Closed, Cannot Reproduce,5,3,0,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-34979,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34942,2, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34903,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34854,37, Closed, Cannot Reproduce,8,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34850,7, Closed, Cannot Reproduce,7,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34844,0, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34787,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34769,0, Closed, Cannot Reproduce,8,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34750,0, Closed, Cannot Reproduce,5,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34655,19, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34636,0, Closed, Cannot Reproduce,5,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34623,4, Closed, Cannot Reproduce,5,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34620,13, Closed, Cannot Reproduce,6,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34605,10, Closed, Cannot Reproduce,2,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34578,1, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34486,6, Closed, Cannot Reproduce,19,5,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34450,9, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34438,22, Closed, Cannot Reproduce,6,3,3,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-34419,13, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34385,36, Closed, Cannot Reproduce,6,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34381,13, Closed, Cannot Reproduce,7,2,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34366,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34264,2, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34208,2, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34175,7, Closed, Fixed,19,5,1,Open > Closed > Reopened > Developmentinprogress > Waitingforintegrationreview > Integrationreviewinprogress > Waitingfortesting > Testinginprogress > Problemduringtesting > Integrationreviewinprogress > Waitingfortesting > Testinginprogress > Tested > Closed, --- > CannotReproduce > Fixed, , 
MDL-34167,119, Closed, Cannot Reproduce,3,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34142,0, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34127,0, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34110,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34105,319, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34100,42, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34032,19, Closed, Cannot Reproduce,6,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-34018,1, Closed, Cannot Reproduce,6,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33867,7, Closed, Cannot Reproduce,3,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33824,186, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33657,18, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33628,8, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33613,34, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33578,1, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33473,369, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33432,154, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33366,1, Closed, Cannot Reproduce,4,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33302,169, Closed, Cannot Reproduce,2,1,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33263,273, Closed, Cannot Reproduce,2,2,0,Open > Resolved > Closed, -- > CannotReproduce, , 
MDL-33257,364, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33256,1405, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33248,1112, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33239,11, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33234,1, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33221,55, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33070,5, Closed, Cannot Reproduce,1,1,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-33038,1, Closed, Cannot Reproduce,9,4,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32977,7, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32929,174, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32855,0, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32845,177, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32761,2, Closed, Cannot Reproduce,2,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32706,4, Closed, Cannot Reproduce,6,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32643,186, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32619,390, Closed, Cannot Reproduce,3,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32591,324, Closed, Cannot Reproduce,7,3,5,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-32571,41, Closed, Cannot Reproduce,3,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32541,0, Closed, Cannot Reproduce,7,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32496,28, Closed, Cannot Reproduce,5,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32463,276, Closed, Cannot Reproduce,7,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32440,201, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32415,277, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32274,1, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32260,17, Closed, Cannot Reproduce,5,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32208,2, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32165,33, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32157,4, Closed, Cannot Reproduce,4,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32136,25, Closed, Cannot Reproduce,5,2,1,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-32035,8, Closed, Cannot Reproduce,5,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32024,1, Closed, Cannot Reproduce,7,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32014,2, Closed, Cannot Reproduce,5,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-32000,315, Reopened, Unresolved,7,3,1,Open > Closed > Reopened, -- > CannotReproduce, , 
MDL-31978,1, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31925,16, Closed, Cannot Reproduce,6,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31839,405, Closed, Cannot Reproduce,2,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31799,11, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31781,177, Closed, Cannot Reproduce,3,2,1,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-31752,343, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31741,14, Closed, Cannot Reproduce,3,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31725,253, Closed, Cannot Reproduce,1,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31678,216, Closed, Cannot Reproduce,47,19,24,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-31665,404, Closed, Cannot Reproduce,8,4,6,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-31644,21, Closed, Cannot Reproduce,17,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31639,97, Closed, Cannot Reproduce,12,4,4,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31614,24, Closed, Cannot Reproduce,4,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31613,6, Closed, Cannot Reproduce,5,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31580,426, Closed, Cannot Reproduce,4,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31533,14, Closed, Cannot Reproduce,8,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31503,270, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31485,70, Closed, Cannot Reproduce,13,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31475,77, Closed, Cannot Reproduce,8,2,0,Open > Developmentinprogress > Open > Closed, -- > CannotReproduce, , 
MDL-31459,504, Closed, Cannot Reproduce,10,3,3,Open > Closed > Reopened > Developmentinprogress > Open > Closed, --- > CannotReproduce > CannotReproduce, , 
MDL-31404,210, Closed, Cannot Reproduce,5,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31373,210, Closed, Cannot Reproduce,3,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31352,6, Closed, Cannot Reproduce,5,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31325,0, Closed, Cannot Reproduce,9,4,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31322,57, Reopened, Unresolved,4,3,0,Open > Closed > Reopened > Closed > Reopened, --- > CannotReproduce > Notabug, , 
MDL-31299,503, Closed, Cannot Reproduce,3,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31249,2, Closed, Cannot Reproduce,3,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31227,0, Closed, Cannot Reproduce,2,2,0,Open > Closed > Reopened > Closed, --- > Notabug > CannotReproduce, , 
MDL-31223,7, Closed, Cannot Reproduce,5,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31159,55, Closed, Cannot Reproduce,3,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31123,85, Closed, Cannot Reproduce,5,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31111,24, Closed, Cannot Reproduce,5,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31105,281, Reopened, Unresolved,16,5,9,Open > Closed > Reopened, -- > CannotReproduce, , 
MDL-31103,8, Closed, Cannot Reproduce,3,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31057,1, Closed, Cannot Reproduce,11,2,4,Open > Closed > Reopened > Closed, --- > Notabug > CannotReproduce, , 
MDL-31007,522, Closed, Cannot Reproduce,4,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-31001,21, Closed, Cannot Reproduce,2,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30949,8, Closed, Cannot Reproduce,5,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30941,13, Closed, Cannot Reproduce,4,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30925,13, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30897,583, Reopened, Unresolved,11,4,3,Open > Developmentinprogress > Closed > Reopened, -- > CannotReproduce, , 
MDL-30874,351, Closed, Cannot Reproduce,2,1,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30864,5, Closed, Cannot Reproduce,4,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30862,27, Closed, Cannot Reproduce,4,2,2,Open > Developmentinprogress > Closed, -- > CannotReproduce, , 
MDL-30860,34, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30755,28, Closed, Cannot Reproduce,9,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30726,19, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30711,199, Closed, Cannot Reproduce,3,3,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30685,29, Closed, Cannot Reproduce,4,3,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30636,93, Closed, Fixed,12,5,1,Open > Closed > Reopened > Developmentinprogress > Waitingforintegrationreview > Reopened > Waitingforintegrationreview > Integrationreviewinprogress > Waitingfortesting > Testinginprogress > Tested > Closed, --- > CannotReproduce > Fixed, , 
MDL-30586,3, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30557,100, Closed, Cannot Reproduce,5,4,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30429,109, Closed, Cannot Reproduce,6,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30410,218, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30285,67, Closed, Cannot Reproduce,4,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30280,36, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30153,79, Closed, Cannot Reproduce,5,2,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30035,24, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-30015,359, Closed, Cannot Reproduce,1,1,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29869,377, Closed, Cannot Reproduce,4,4,2,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29860,179, Closed, Cannot Reproduce,10,2,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29714,570, Closed, Cannot Reproduce,1,1,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29702,108, Closed, Cannot Reproduce,3,2,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29681,381, Closed, Cannot Reproduce,3,2,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29593,396, Closed, Cannot Reproduce,2,2,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29499,7, Closed, Cannot Reproduce,2,1,1,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29410,214, Closed, Cannot Reproduce,3,3,0,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
MDL-29395,4, Closed, Cannot Reproduce,6,3,3,Open > Closed, -- > CannotReproduce, Open (---) > Closed (CannotReproduce) , 
